#time, Temp[]
414.805,0.65
414.905,0.65
415.005,0.65
415.105,0.65
415.205,0.65
415.305,0.65
415.405,0.65
415.505,0.65
415.605,0.65
415.705,0.65
415.805,0.65
415.905,0.65
416.005,0.65
416.105,0.65
416.205,0.65
416.305,0.65
416.405,0.65
416.505,0.65
416.605,0.65
416.705,0.65
416.805,0.65
416.905,0.65
417.005,0.65
417.105,0.65
417.205,0.65
417.305,0.65
417.405,0.65
417.505,0.65
417.605,0.65
417.705,0.65
417.805,0.65
417.905,0.65
418.005,0.65
418.105,0.65
418.205,0.65
418.305,0.65
418.405,0.65
418.505,0.65
418.605,0.65
418.705,0.65
418.805,0.65
418.905,0.65
419.005,0.65
419.105,0.65
419.205,0.65
419.305,0.65
419.405,0.65
419.505,0.65
419.605,0.65
419.705,0.65
419.805,0.65
419.905,0.65
420.005,0.65
420.105,0.65
420.205,0.65
420.305,0.65
420.405,0.65
420.505,0.65
420.605,0.65
420.705,0.65
420.805,0.65
420.905,0.65
421.005,0.65
421.105,0.65
421.205,0.65
421.305,0.65
421.405,0.65
421.505,0.65
421.605,0.65
421.705,0.65
421.805,0.65
421.905,0.65
422.005,0.65
422.105,0.65
422.205,0.65
422.305,0.65
422.405,0.65
422.505,0.65
422.605,0.65
422.705,0.65
422.806,0.65
422.905,0.65
423.006,0.65
423.105,0.65
423.205,0.65
423.305,0.65
423.405,0.65
423.505,0.65
423.605,0.65
423.705,0.65
423.805,0.65
423.905,0.65
424.005,0.65
424.105,0.65
424.205,0.65
424.305,0.65
424.405,0.65
424.505,0.65
424.605,0.65
424.705,0.65
424.805,0.65
424.905,0.65
425.005,0.65
425.105,0.65
425.205,0.65
425.305,0.65
425.405,0.65
425.505,0.65
425.605,0.65
425.705,0.65
425.805,0.65
425.905,0.65
426.005,0.65
426.105,0.65
426.205,0.65
426.305,0.65
426.406,0.65
426.505,0.65
426.605,0.65
426.705,0.65
426.805,0.65
426.905,0.65
427.005,0.65
427.105,0.65
427.206,0.65
427.305,0.65
427.405,0.65
427.505,0.65
427.605,0.65
427.705,0.65
427.805,0.65
427.905,0.65
428.005,0.65
428.105,0.65
428.205,0.65
428.305,0.65
428.405,0.65
428.505,0.65
428.605,0.65
428.705,0.65
428.805,0.65
428.905,0.65
429.005,0.65
429.105,0.65
429.205,0.65
429.305,0.65
429.405,0.65
429.505,0.65
429.605,0.65
429.705,0.65
429.805,0.65
429.905,0.65
430.005,0.65
430.105,0.65
430.206,0.65
430.305,0.65
430.406,0.65
430.505,0.65
430.605,0.65
430.705,0.65
430.806,0.65
430.905,0.65
431.005,0.65
431.105,0.65
431.205,0.65
431.305,0.65
431.405,0.65
431.505,0.65
431.605,0.65
431.705,0.65
431.805,0.65
431.905,0.65
432.005,0.65
432.105,0.65
432.205,0.65
432.305,0.65
432.405,0.65
432.505,0.65
432.605,0.65
432.705,0.65
432.805,0.65
432.905,0.65
433.005,0.65
433.105,0.65
433.205,0.65
433.305,0.65
433.407,0.65
433.505,0.65
433.605,0.65
433.705,0.65
433.805,0.65
433.905,0.65
434.005,0.65
434.105,0.65
434.205,0.65
434.305,0.65
434.405,0.65
434.505,0.65
434.605,0.65
434.705,0.65
434.805,0.65
434.905,0.65
435.005,0.65
435.105,0.65
435.205,0.65
435.305,0.65
435.405,0.65
435.505,0.65
435.605,0.65
435.705,0.65
435.805,0.65
435.905,0.65
436.005,0.65
436.105,0.65
436.205,0.65
436.305,0.65
436.405,0.65
436.505,0.65
436.605,0.65
436.705,0.65
436.805,0.65
436.905,0.65
437.005,0.65
437.105,0.65
437.205,0.65
437.305,0.65
437.405,0.65
437.505,0.65
437.605,0.65
437.705,0.65
437.805,0.65
437.905,0.65
438.005,0.65
438.105,0.65
438.205,0.65
438.305,0.65
438.406,0.65
438.505,0.65
438.605,0.65
438.705,0.65
438.805,0.65
438.905,0.65
439.005,0.65
439.105,0.65
439.205,0.65
439.305,0.65
439.405,0.65
439.505,0.65
439.606,0.65
439.705,0.65
439.805,0.65
439.905,0.65
440.005,0.65
440.105,0.65
440.205,0.65
440.305,0.65
440.405,0.65
440.505,0.65
440.606,0.65
440.705,0.65
440.805,0.65
440.905,0.65
441.005,0.65
441.105,0.65
441.206,0.65
441.305,0.65
441.405,0.65
441.505,0.65
441.605,0.65
441.705,0.65
441.805,0.65
441.905,0.65
442.005,0.65
442.105,0.65
442.205,0.65
442.305,0.65
442.405,0.65
442.505,0.65
442.605,0.65
442.705,0.65
442.805,0.65
442.905,0.65
443.006,0.65
443.105,0.65
443.205,0.65
443.305,0.65
443.405,0.65
443.505,0.65
443.605,0.65
443.705,0.65
443.805,0.65
443.905,0.65
444.005,0.65
444.105,0.65
444.205,0.65
444.305,0.65
444.405,0.65
444.505,0.65
444.605,0.65
444.705,0.65
444.806,0.65
444.905,0.65
445.005,0.65
445.105,0.65
445.205,0.65
445.305,0.65
445.405,0.65
445.505,0.65
445.605,0.65
445.705,0.65
445.805,0.65
445.905,0.65
446.005,0.65
446.106,0.65
446.205,0.65
446.305,0.65
446.405,0.65
446.505,0.65
446.605,0.65
446.705,0.65
446.805,0.65
446.905,0.65
447.005,0.65
447.105,0.65
447.205,0.65
447.305,0.65
447.405,0.65
447.505,0.65
447.605,0.65
447.705,0.65
447.805,0.65
447.905,0.65
448.005,0.65
448.105,0.65
448.205,0.65
448.305,0.65
448.405,0.65
448.505,0.65
448.605,0.65
448.705,0.65
448.805,0.65
448.905,0.65
449.005,0.65
449.105,0.65
449.205,0.65
449.305,0.65
449.405,0.65
449.505,0.65
449.605,0.65
449.705,0.65
449.805,0.65
449.905,0.65
450.005,0.65
450.105,0.65
450.205,0.65
450.305,0.65
450.405,0.65
450.505,0.65
450.605,0.65
450.705,0.65
450.805,0.65
450.905,0.65
451.005,0.65
451.105,0.65
451.205,0.65
451.305,0.65
451.405,0.65
451.505,0.65
451.605,0.65
451.705,0.65
451.805,0.65
451.905,0.65
452.006,0.65
452.105,0.65
452.205,0.65
452.305,0.65
452.406,0.65
452.505,0.65
452.606,0.65
452.705,0.65
452.805,0.65
452.905,0.65
453.005,0.65
453.105,0.65
453.206,0.65
453.305,0.65
453.405,0.65
453.505,0.65
453.605,0.65
453.705,0.65
453.805,0.65
453.905,0.65
454.005,0.65
454.105,0.65
454.205,0.65
454.305,0.65
454.405,0.65
454.505,0.65
454.605,0.65
454.705,0.65
454.805,0.65
454.905,0.65
455.005,0.65
455.105,0.65
455.205,0.65
455.305,0.65
455.405,0.65
455.505,0.65
455.605,0.65
455.705,0.65
455.805,0.65
455.905,0.65
456.005,0.65
456.105,0.65
456.205,0.65
456.305,0.65
456.405,0.65
456.505,0.65
456.605,0.65
456.705,0.65
456.805,0.65
456.905,0.65
457.005,0.65
457.106,0.65
457.205,0.65
457.305,0.65
457.405,0.65
457.505,0.65
457.605,0.65
457.705,0.65
457.805,0.65
457.905,0.65
458.005,0.65
458.105,0.65
458.206,0.65
458.305,0.65
458.405,0.65
458.505,0.65
458.605,0.65
458.705,0.65
458.805,0.65
458.905,0.65
459.005,0.65
459.105,0.65
459.205,0.65
459.305,0.65
459.406,0.65
459.505,0.65
459.605,0.65
459.705,0.65
459.805,0.65
459.905,0.65
460.005,0.65
460.105,0.65
460.205,0.65
460.305,0.65
460.405,0.65
460.505,0.65
460.605,0.65
460.705,0.65
460.805,0.65
460.905,0.65
461.005,0.65
461.105,0.65
461.205,0.65
461.305,0.65
461.405,0.65
461.505,0.65
461.605,0.65
461.705,0.65
461.805,0.65
461.906,0.65
462.005,0.65
462.106,0.65
462.205,0.65
462.305,0.65
462.405,0.65
462.505,0.65
462.605,0.65
462.706,0.65
462.805,0.65
462.906,0.65
463.005,0.65
463.106,0.65
463.205,0.65
463.306,0.65
463.405,0.65
463.506,0.65
463.605,0.65
463.705,0.65
463.805,0.65
463.905,0.65
464.005,0.65
464.105,0.65
464.205,0.65
464.305,0.65
464.405,0.65
464.505,0.65
464.605,0.65
464.705,0.65
464.805,0.65
464.905,0.65
465.005,0.65
465.105,0.65
465.205,0.65
465.305,0.65
465.405,0.65
465.506,0.65
465.605,0.65
465.706,0.65
465.805,0.65
465.905,0.65
466.005,0.65
466.105,0.65
466.205,0.65
466.305,0.65
466.405,0.65
466.506,0.65
466.605,0.65
466.705,0.65
466.805,0.65
466.906,0.65
467.005,0.65
467.106,0.65
467.206,0.65
467.306,0.65
467.405,0.65
467.505,0.65
467.605,0.65
467.705,0.65
467.805,0.65
467.905,0.65
468.005,0.65
468.106,0.65
468.205,0.65
468.305,0.65
468.405,0.65
468.505,0.65
468.605,0.65
468.705,0.65
468.805,0.65
468.905,0.65
469.005,0.65
469.105,0.65
469.205,0.65
469.305,0.65
469.405,0.65
469.505,0.65
469.605,0.65
469.705,0.65
469.805,0.65
469.905,0.65
470.005,0.65
470.105,0.65
470.205,0.65
470.305,0.65
470.405,0.65
470.505,0.65
470.605,0.65
470.705,0.65
470.805,0.65
470.905,0.65
471.005,0.65
471.105,0.65
471.205,0.65
471.305,0.65
471.405,0.65
471.505,0.65
471.605,0.65
471.705,0.65
471.805,0.65
471.905,0.65
472.005,0.65
472.105,0.65
472.205,0.65
472.305,0.65
472.405,0.65
472.505,0.65
472.605,0.65
472.705,0.65
472.805,0.65
472.905,0.65
473.005,0.65
473.105,0.65
473.205,0.65
473.305,0.65
473.405,0.65
473.505,0.65
473.605,0.65
473.705,0.65
473.805,0.65
473.905,0.65
474.005,0.65
474.105,0.65
474.205,0.65
474.305,0.65
474.405,0.65
474.505,0.65
474.605,0.65
474.705,0.65
474.805,0.65
474.905,0.65
475.005,0.65
475.105,0.65
475.205,0.65
475.305,0.65
475.405,0.65
475.505,0.65
475.605,0.65
475.705,0.65
475.805,0.65
475.905,0.65
476.005,0.65
476.105,0.65
476.205,0.65
476.305,0.65
476.405,0.65
476.505,0.65
476.605,0.65
476.705,0.65
476.805,0.65
476.905,0.65
477.005,0.65
477.105,0.65
477.205,0.65
477.305,0.65
477.405,0.65
477.505,0.65
477.605,0.65
477.705,0.65
477.805,0.65
477.905,0.65
478.005,0.65
478.105,0.65
478.205,0.65
478.305,0.65
478.405,0.65
478.505,0.65
478.605,0.65
478.706,0.65
478.805,0.65
478.905,0.65
479.005,0.65
479.105,0.65
479.205,0.65
479.305,0.65
479.405,0.65
479.505,0.65
479.605,0.65
479.705,0.65
479.805,0.65
479.905,0.65
480.005,0.65
480.105,0.65
480.205,0.65
480.305,0.65
480.405,0.65
480.505,0.65
480.605,0.65
480.705,0.65
480.805,0.65
480.905,0.65
481.005,0.65
481.105,0.65
481.205,0.65
481.305,0.65
481.405,0.65
481.505,0.65
481.605,0.65
481.705,0.65
481.805,0.65
481.905,0.65
482.005,0.65
482.105,0.65
482.205,0.65
482.305,0.65
482.405,0.65
482.505,0.65
482.605,0.65
482.705,0.65
482.805,0.65
482.905,0.65
483.005,0.65
483.105,0.65
483.205,0.65
483.305,0.65
483.405,0.65
483.505,0.65
483.605,0.65
483.705,0.65
483.805,0.65
483.905,0.65
484.005,0.65
484.105,0.65
484.205,0.65
484.306,0.65
484.405,0.65
484.505,0.65
484.605,0.65
484.705,0.65
484.805,0.65
484.905,0.65
485.005,0.65
485.105,0.65
485.205,0.65
485.305,0.65
485.405,0.65
485.505,0.65
485.605,0.65
485.705,0.65
485.805,0.65
485.905,0.65
486.005,0.65
486.105,0.65
486.205,0.65
486.305,0.65
486.405,0.65
486.505,0.65
486.605,0.65
486.705,0.65
486.805,0.65
486.905,0.65
487.005,0.65
487.105,0.65
487.205,0.65
487.305,0.65
487.405,0.65
487.505,0.65
487.605,0.65
487.705,0.65
487.805,0.65
487.905,0.65
488.005,0.65
488.105,0.65
488.205,0.65
488.305,0.65
488.405,0.65
488.505,0.65
488.605,0.65
488.705,0.65
488.805,0.65
488.905,0.65
489.005,0.65
489.105,0.65
489.205,0.65
489.305,0.65
489.405,0.65
489.505,0.65
489.605,0.65
489.705,0.65
489.805,0.65
489.905,0.65
490.005,0.65
490.105,0.65
490.205,0.65
490.305,0.65
490.405,0.65
490.505,0.65
490.605,0.65
490.705,0.65
490.805,0.65
490.905,0.65
491.005,0.65
491.105,0.65
491.205,0.65
491.305,0.65
491.405,0.65
491.505,0.65
491.606,0.65
491.705,0.65
491.805,0.65
491.905,0.65
492.005,0.65
492.105,0.65
492.205,0.65
492.305,0.65
492.405,0.65
492.505,0.65
492.605,0.65
492.705,0.65
492.805,0.65
492.905,0.65
493.005,0.65
493.105,0.65
493.205,0.65
493.305,0.65
493.405,0.65
493.505,0.65
493.605,0.65
493.705,0.65
493.805,0.65
493.905,0.65
494.005,0.65
494.105,0.65
494.205,0.65
494.305,0.65
494.405,0.65
494.505,0.65
494.605,0.65
494.705,0.65
494.805,0.65
494.905,0.65
495.005,0.65
495.105,0.65
495.205,0.65
495.305,0.65
495.405,0.65
495.505,0.65
495.605,0.65
495.705,0.65
495.805,0.65
495.905,0.65
496.005,0.65
496.105,0.65
496.206,0.65
496.305,0.65
496.406,0.65
496.505,0.65
496.605,0.65
496.705,0.65
496.806,0.65
496.905,0.65
497.005,0.65
497.105,0.65
497.206,0.65
497.305,0.65
497.405,0.65
497.505,0.65
497.605,0.65
497.705,0.65
497.805,0.65
497.905,0.65
498.005,0.65
498.105,0.65
498.205,0.65
498.305,0.65
498.405,0.65
498.505,0.65
498.605,0.65
498.705,0.65
498.805,0.65
498.905,0.65
499.005,0.65
499.105,0.65
499.205,0.65
499.305,0.65
499.405,0.65
499.505,0.65
499.605,0.65
499.705,0.65
499.805,0.65
499.905,0.65
500.005,0.65
500.105,0.65
500.205,0.65
500.305,0.65
500.405,0.65
500.505,0.65
500.605,0.65
500.705,0.65
500.805,0.65
500.905,0.65
501.005,0.65
501.105,0.65
501.205,0.65
501.305,0.65
501.405,0.65
501.505,0.65
501.605,0.65
501.705,0.65
501.805,0.65
501.905,0.65
502.005,0.65
502.105,0.65
502.205,0.65
502.305,0.65
502.405,0.65
502.505,0.65
502.605,0.65
502.705,0.65
502.805,0.65
502.905,0.65
503.005,0.65
503.105,0.65
503.205,0.65
503.305,0.65
503.405,0.65
503.505,0.65
503.605,0.65
503.704,0.65
503.805,0.65
503.905,0.65
504.005,0.65
504.105,0.65
504.205,0.65
504.305,0.65
504.405,0.65
504.505,0.65
504.605,0.65
504.705,0.65
504.805,0.65
504.905,0.65
505.005,0.65
505.105,0.65
505.205,0.65
505.305,0.65
505.405,0.65
505.504,0.65
505.605,0.65
505.705,0.65
505.805,0.65
505.905,0.65
506.005,0.65
506.105,0.65
506.205,0.65
506.305,0.65
506.405,0.65
506.505,0.65
506.605,0.65
506.705,0.65
506.805,0.65
506.905,0.65
507.005,0.65
507.105,0.65
507.205,0.65
507.306,0.65
507.405,0.65
507.505,0.65
507.605,0.65
507.705,0.65
507.805,0.65
507.905,0.65
508.005,0.65
508.105,0.65
508.205,0.65
508.305,0.65
508.405,0.65
508.505,0.65
508.605,0.65
508.705,0.65
508.805,0.65
508.906,0.65
509.005,0.65
509.105,0.65
509.205,0.65
509.305,0.65
509.405,0.65
509.505,0.65
509.605,0.65
509.705,0.65
509.805,0.65
509.905,0.65
510.005,0.65
510.105,0.65
510.205,0.65
510.305,0.65
510.405,0.65
510.505,0.65
510.605,0.65
510.705,0.65
510.805,0.65
510.905,0.65
511.005,0.65
511.105,0.65
511.205,0.65
511.305,0.65
511.405,0.65
511.505,0.65
511.605,0.65
511.705,0.65
511.805,0.65
511.905,0.65
512.005,0.65
512.105,0.65
512.205,0.65
512.305,0.65
512.405,0.65
512.505,0.65
512.605,0.65
512.705,0.65
512.805,0.65
512.905,0.65
513.005,0.65
513.105,0.65
513.205,0.65
513.305,0.65
513.405,0.65
513.505,0.65
513.605,0.65
513.705,0.65
513.805,0.65
513.905,0.65
514.005,0.65
514.105,0.65
514.205,0.65
514.305,0.65
514.405,0.65
514.505,0.65
514.605,0.65
514.705,0.65
514.805,0.65
514.905,0.65
515.005,0.65
515.105,0.65
515.205,0.65
515.305,0.65
515.405,0.65
515.505,0.65
515.605,0.65
515.705,0.65
515.805,0.65
515.905,0.65
516.005,0.65
516.105,0.65
516.205,0.65
516.305,0.65
516.405,0.65
516.505,0.65
516.605,0.65
516.705,0.65
516.805,0.65
516.905,0.65
517.005,0.65
517.105,0.65
517.205,0.65
517.305,0.65
517.405,0.65
517.505,0.65
517.605,0.65
517.705,0.65
517.805,0.65
517.905,0.65
518.005,0.65
518.105,0.65
518.205,0.65
518.305,0.65
518.405,0.65
518.505,0.65
518.605,0.65
518.705,0.65
518.805,0.65
518.905,0.65
519.005,0.65
519.105,0.65
519.205,0.65
519.305,0.65
519.405,0.65
519.505,0.65
519.605,0.65
519.705,0.65
519.805,0.65
519.905,0.65
520.005,0.65
520.105,0.65
520.205,0.65
520.305,0.65
520.405,0.65
520.505,0.65
520.606,0.65
520.705,0.65
520.805,0.65
520.905,0.65
521.005,0.65
521.105,0.65
521.205,0.65
521.305,0.65
521.405,0.65
521.505,0.65
521.605,0.65
521.705,0.65
521.805,0.65
521.905,0.65
522.005,0.65
522.105,0.65
522.205,0.65
522.305,0.65
522.405,0.65
522.505,0.65
522.605,0.65
522.705,0.65
522.805,0.65
522.905,0.65
523.005,0.65
523.105,0.65
523.205,0.65
523.305,0.65
523.405,0.65
523.505,0.65
523.605,0.65
523.705,0.65
523.805,0.65
523.905,0.65
524.005,0.65
524.105,0.65
524.205,0.65
524.305,0.65
524.405,0.65
524.505,0.65
524.605,0.65
524.705,0.65
524.805,0.65
524.905,0.65
525.005,0.65
525.105,0.65
525.205,0.65
525.305,0.65
525.405,0.65
525.505,0.65
525.605,0.65
525.705,0.65
525.805,0.65
525.905,0.65
526.005,0.65
526.105,0.65
526.205,0.65
526.305,0.65
526.405,0.65
526.505,0.65
526.605,0.65
526.705,0.65
526.805,0.65
526.905,0.65
527.005,0.65
527.105,0.65
527.205,0.65
527.305,0.65
527.405,0.65
527.505,0.65
527.605,0.65
527.705,0.65
527.805,0.65
527.905,0.65
528.005,0.65
528.105,0.65
528.205,0.65
528.305,0.65
528.405,0.65
528.505,0.65
528.605,0.65
528.705,0.65
528.805,0.65
528.905,0.65
529.005,0.65
529.105,0.65
529.205,0.65
529.305,0.65
529.405,0.65
529.505,0.65
529.606,0.65
529.705,0.65
529.805,0.65
529.905,0.65
530.005,0.65
530.105,0.65
530.205,0.65
530.305,0.65
530.405,0.65
530.505,0.65
530.605,0.65
530.705,0.65
530.805,0.65
530.905,0.65
531.005,0.65
531.105,0.65
531.205,0.65
531.305,0.65
531.405,0.65
531.505,0.65
531.605,0.65
531.705,0.65
531.805,0.65
531.905,0.65
532.005,0.65
532.105,0.65
532.205,0.65
532.305,0.65
532.405,0.65
532.505,0.65
532.605,0.65
532.705,0.65
532.805,0.65
532.905,0.65
533.005,0.65
533.105,0.65
533.205,0.65
533.305,0.65
533.405,0.66
533.505,0.65
533.605,0.66
533.705,0.65
533.805,0.66
533.905,0.66
534.005,0.66
