#time, AccY[]
46.6442,-0.620536
46.6646,-0.63487
46.6844,-0.634868
46.7047,-0.685622
46.7244,-0.643727
46.7443,-0.702425
46.7643,-0.630624
46.786,-0.673881
46.8046,-0.655246
46.8244,-0.634728
46.8443,-0.631016
46.8649,-0.597413
46.8844,-0.649447
46.9046,-0.603171
46.9246,-0.56007
46.9442,-0.63575
46.9644,-0.656443
46.986,-0.650978
47.0046,-0.7013
47.0244,-0.618386
47.0443,-0.638386
47.0647,-0.618421
47.0846,-0.676667
47.1045,-0.643943
47.1244,-0.60039
47.1441,-0.647576
47.1644,-0.638399
47.1861,-0.663888
47.2046,-0.65733
47.2245,-0.596747
47.2444,-0.588861
47.2647,-0.634309
47.2845,-0.612309
47.3046,-0.657654
47.3244,-0.641276
47.3443,-0.63271
47.3644,-0.567106
47.3861,-0.694498
47.4045,-0.617686
47.4244,-0.613469
47.4442,-0.600988
47.4644,-0.589906
47.4846,-0.647798
47.5046,-0.613312
47.5244,-0.56742
47.5442,-0.63178
47.5644,-0.631873
47.5861,-0.650017
47.6046,-0.632869
47.6243,-0.630809
47.6443,-0.69243
47.6646,-0.676728
47.6846,-0.664555
47.7046,-0.616457
47.7244,-0.575536
47.7441,-0.677314
47.7642,-0.666966
47.786,-0.595542
47.8045,-0.583517
47.8243,-0.577813
47.8444,-0.628885
47.8645,-0.625903
47.8846,-0.688566
47.9048,-0.650177
47.9243,-0.577732
47.9443,-0.604325
47.9643,-0.626227
47.986,-0.624377
48.0046,-0.607213
48.0244,-0.626863
48.0446,-0.576568
48.0641,-0.670846
48.0845,-0.662893
48.1046,-0.646047
48.1243,-0.658789
48.1442,-0.643896
48.1641,-0.601539
48.1861,-0.639672
48.2047,-0.68984
48.2242,-0.68414
48.2447,-0.632128
48.2641,-0.570135
48.2847,-0.701777
48.3047,-0.624314
48.3243,-0.638306
48.3443,-0.629907
48.3656,-0.652954
48.3847,-0.663785
48.4048,-0.616013
48.4243,-0.701942
48.4446,-0.725186
48.4642,-0.559129
48.4846,-0.636891
48.5048,-0.708999
48.5244,-0.642797
48.5441,-0.636463
48.564,-0.53735
48.5861,-0.671014
48.6047,-0.584395
48.6244,-0.666532
48.6445,-0.638461
48.6643,-0.634446
48.6845,-0.652692
48.7047,-0.582441
48.7245,-0.645278
48.7442,-0.63422
48.7641,-0.556582
48.786,-0.698032
48.8047,-0.599185
48.8244,-0.632053
48.8444,-0.622391
48.8644,-0.68488
48.8846,-0.601035
48.9048,-0.589882
48.9246,-0.653654
48.9442,-0.632102
48.9642,-0.641795
48.986,-0.630424
49.0048,-0.642921
49.0243,-0.605818
49.0446,-0.65874
49.0642,-0.583239
49.0844,-0.653246
49.1047,-0.688584
49.1243,-0.660667
49.1441,-0.615059
49.1643,-0.639142
49.1859,-0.643487
49.2047,-0.635731
49.2243,-0.597579
49.2447,-0.630983
49.2642,-0.599811
49.2844,-0.576563
49.3048,-0.674277
49.3244,-0.568099
49.3442,-0.66821
49.3643,-0.719002
49.386,-0.577785
49.4046,-0.660402
49.4246,-0.643984
49.4446,-0.65485
49.4643,-0.609665
49.4844,-0.620444
49.5046,-0.572919
49.5244,-0.606102
49.5443,-0.605815
49.5641,-0.679128
49.5859,-0.69416
49.6048,-0.639562
49.6244,-0.618968
49.6446,-0.676052
49.6643,-0.68725
49.6845,-0.608942
49.7047,-0.590029
49.7245,-0.621663
49.7442,-0.628653
49.7641,-0.705476
49.786,-0.667844
49.8046,-0.745935
49.8244,-0.643601
49.8444,-0.634014
49.8644,-0.661312
49.8846,-0.628448
49.9047,-0.626389
49.9244,-0.624172
49.9443,-0.625873
49.9642,-0.61902
49.9859,-0.65661
50.0046,-0.62583
50.0245,-0.580953
50.0444,-0.656525
50.0643,-0.61337
50.0845,-0.622742
50.1045,-0.653766
50.1244,-0.655995
50.1442,-0.675869
50.1641,-0.661373
50.186,-0.717212
50.2046,-0.664198
50.2245,-0.622021
50.2445,-0.55947
50.2643,-0.674457
50.2846,-0.683299
50.3046,-0.648939
50.3247,-0.673442
50.3442,-0.703637
50.3642,-0.603375
50.386,-0.563833
50.4046,-0.629954
50.4244,-0.66327
50.4447,-0.615882
50.4643,-0.695696
50.4844,-0.599005
50.5046,-0.595932
50.5244,-0.62617
50.5441,-0.599707
50.5641,-0.601788
50.586,-0.601399
50.6045,-0.634039
50.6244,-0.6452
50.6447,-0.702564
50.6642,-0.690072
50.6845,-0.635915
50.7046,-0.640438
50.7245,-0.69859
50.7442,-0.602414
50.7642,-0.666931
50.7859,-0.646617
50.8047,-0.63687
50.8243,-0.603322
50.8447,-0.676109
50.8643,-0.651543
50.8846,-0.724153
50.9046,-0.663782
50.9243,-0.608986
50.9446,-0.62797
50.9643,-0.674608
50.986,-0.657611
51.0047,-0.596172
51.0243,-0.576179
51.0446,-0.670795
51.0643,-0.660929
51.0845,-0.630475
51.1046,-0.656142
51.1243,-0.699542
51.1442,-0.623662
51.166,-0.622957
51.1845,-0.616926
51.2046,-0.649889
51.2243,-0.625116
51.2447,-0.640925
51.2642,-0.585147
51.2846,-0.615138
51.3046,-0.674477
51.3244,-0.688382
51.3445,-0.648064
51.3641,-0.556398
51.3859,-0.566924
51.4046,-0.62902
51.4242,-0.711722
51.4447,-0.598294
51.4646,-0.645609
51.4845,-0.632355
51.5046,-0.623338
51.5243,-0.644531
51.5443,-0.65843
51.5644,-0.56615
51.5859,-0.684161
51.6046,-0.608502
51.6243,-0.635812
51.6444,-0.667888
51.6646,-0.637801
51.6846,-0.608268
51.7046,-0.645752
51.7246,-0.600073
51.7442,-0.599117
51.7642,-0.604487
51.7861,-0.61946
51.8048,-0.699322
51.8243,-0.677287
51.8446,-0.617975
51.8645,-0.583587
51.8847,-0.619495
51.9046,-0.643223
51.9243,-0.667068
51.9442,-0.645097
51.9644,-0.631985
51.9859,-0.7103
52.0046,-0.703379
52.0243,-0.671766
52.0445,-0.6273
52.0644,-0.676838
52.0845,-0.659382
52.1045,-0.646217
52.1244,-0.692341
52.1441,-0.660631
52.1643,-0.648573
52.1862,-0.602404
52.2046,-0.613739
52.2244,-0.659845
52.2444,-0.66223
52.2645,-0.651845
52.2844,-0.52705
52.3047,-0.642199
52.3245,-0.59211
52.3443,-0.68133
52.3644,-0.519811
52.386,-0.656931
52.4047,-0.616207
52.4244,-0.635972
52.4444,-0.615179
52.4648,-0.676856
52.4846,-0.610525
52.5046,-0.612889
52.5244,-0.595287
52.5441,-0.696578
52.5656,-0.615397
52.5846,-0.653266
52.6047,-0.671191
52.6243,-0.610221
52.6443,-0.68653
52.6646,-0.523038
52.6845,-0.54763
52.7047,-0.690281
52.7244,-0.595507
52.7443,-0.671421
52.7643,-0.615794
52.786,-0.735934
52.8045,-0.595923
52.8244,-0.623668
52.8442,-0.609105
52.8646,-0.589038
52.8848,-0.598079
52.9047,-0.750741
52.9243,-0.642552
52.9443,-0.606178
52.9643,-0.636338
52.9861,-0.586143
53.0046,-0.619197
53.0243,-0.608588
53.0443,-0.574505
53.0646,-0.663603
53.0848,-0.573464
53.1046,-0.616306
53.1244,-0.628782
53.1442,-0.715734
53.1641,-0.616144
53.186,-0.678392
53.2045,-0.596546
53.2244,-0.594974
53.2443,-0.690875
53.2644,-0.66922
53.2848,-0.636296
53.3047,-0.614654
53.3244,-0.651309
53.3442,-0.627011
53.3642,-0.678285
53.3861,-0.543128
53.4046,-0.650987
53.4243,-0.628519
53.4442,-0.592133
53.4644,-0.57091
53.4851,-0.630539
53.5048,-0.661992
53.5244,-0.650058
53.5443,-0.60398
53.5641,-0.551535
53.5859,-0.634448
53.6047,-0.615039
53.6244,-0.691431
53.6441,-0.552745
53.6643,-0.61782
53.6849,-0.54709
53.7047,-0.71268
53.7245,-0.682528
53.7442,-0.680566
53.7642,-0.658167
53.7859,-0.598068
53.8047,-0.753479
53.8244,-0.559875
53.8441,-0.721612
53.8641,-0.642839
53.8851,-0.582436
53.9048,-0.62396
53.9244,-0.621488
53.9442,-0.545105
53.9643,-0.678214
53.9859,-0.599891
54.0048,-0.670323
54.0244,-0.561532
54.0442,-0.513004
54.0642,-0.496451
54.0848,-0.599238
54.1049,-0.804523
54.1244,-0.791799
54.1442,-0.482637
54.1642,-0.769538
54.1859,-0.722732
54.2045,-0.797758
54.2244,-0.598683
54.2441,-0.864348
54.2642,-0.859011
54.2846,-0.602145
54.3051,-0.422411
54.3243,-0.579252
54.3443,-0.724434
54.3642,-0.786968
54.3856,-0.702588
54.4048,-0.726512
54.4243,-0.645855
54.4442,-0.776158
54.4644,-0.684383
54.4847,-0.675792
54.5052,-0.548549
54.5245,-0.699315
54.5443,-0.741462
54.5643,-0.726697
54.5852,-0.721695
54.6045,-0.656196
54.6245,-0.646456
54.6442,-0.603461
54.6641,-0.688451
54.6847,-0.688206
54.7049,-0.719118
54.7246,-0.720496
54.7443,-0.725601
54.7641,-0.570868
54.7852,-0.607905
54.8046,-0.624339
54.8246,-0.666657
54.8442,-0.598405
54.8641,-0.660751
54.8846,-0.730476
54.9049,-0.698304
54.9245,-0.624131
54.9443,-0.636656
54.9642,-0.618085
54.9855,-0.654624
55.0047,-0.556911
55.0246,-0.684527
55.0442,-0.708032
55.0642,-0.652169
55.0846,-0.664907
55.105,-0.669817
55.1245,-0.690343
55.1442,-0.620576
55.1643,-0.771172
55.1855,-0.743423
55.2045,-0.777163
55.2245,-0.652932
55.2442,-0.757692
55.2641,-0.610158
55.2845,-0.703403
55.3049,-0.618802
55.3247,-0.693694
55.3441,-0.615143
55.3644,-0.651748
55.3859,-0.599262
55.4046,-0.642017
55.4246,-0.696575
55.4442,-0.685082
55.4642,-0.68586
55.4846,-0.662689
55.5051,-0.651687
55.5244,-0.592389
55.5443,-0.68156
55.5642,-0.661351
55.5859,-0.701374
55.6046,-0.670811
55.6243,-0.601118
55.6443,-0.610865
55.6642,-0.683729
55.6847,-0.612661
55.7048,-0.629077
55.7245,-0.6765
55.7444,-0.6646
55.7642,-0.661908
55.7859,-0.697285
55.8046,-0.655461
55.8244,-0.622168
55.8443,-0.574854
55.864,-0.583953
55.8848,-0.652516
55.905,-0.615224
55.9244,-0.590073
55.9445,-0.647009
55.9641,-0.638263
55.986,-0.613454
56.0046,-0.60092
56.0244,-0.689972
56.0444,-0.611238
56.0642,-0.620503
56.0846,-0.683901
56.1051,-0.596341
56.1243,-0.603138
56.1444,-0.727825
56.1642,-0.661948
56.186,-0.618493
56.2046,-0.688468
56.2243,-0.658633
56.2442,-0.685784
56.2642,-0.670718
56.2847,-0.683126
56.3049,-0.713619
56.3243,-0.664489
56.3443,-0.658595
56.3641,-0.607549
56.386,-0.60303
56.4046,-0.635391
56.4243,-0.682315
56.4444,-0.655158
56.4642,-0.680831
56.4846,-0.65932
56.5051,-0.649755
56.5244,-0.732275
56.5442,-0.705795
56.5644,-0.668195
56.5861,-0.586852
56.6046,-0.673756
56.6244,-0.661093
56.6441,-0.623994
56.6643,-0.646233
56.6847,-0.59961
56.7049,-0.637391
56.7246,-0.660845
56.7443,-0.690865
56.7643,-0.598917
56.7861,-0.658187
56.8046,-0.64526
56.8244,-0.580467
56.8443,-0.616358
56.8642,-0.530111
56.8848,-0.590123
56.9048,-0.581022
56.9244,-0.649034
56.9443,-0.677167
56.9643,-0.623856
56.9861,-0.68099
57.0045,-0.645559
57.0244,-0.74827
57.0442,-0.682836
57.0643,-0.68629
57.0847,-0.658606
57.1047,-0.594453
57.1243,-0.682028
57.1442,-0.597903
57.1645,-0.66522
57.186,-0.651381
57.2046,-0.609809
57.2244,-0.705405
57.2442,-0.63249
57.2643,-0.655165
57.2849,-0.598714
57.3047,-0.589728
57.3243,-0.675467
57.3442,-0.717007
57.3645,-0.624882
57.386,-0.557417
57.4048,-0.643691
57.4244,-0.571557
57.4442,-0.705624
57.4643,-0.695725
57.4847,-0.583463
57.5051,-0.677913
57.5244,-0.69055
57.5442,-0.691969
57.5641,-0.699199
57.586,-0.633366
57.6046,-0.64354
57.6244,-0.649475
57.6441,-0.560619
57.6641,-0.557492
57.6848,-0.64811
57.7049,-0.561445
57.7244,-0.635726
57.7442,-0.725857
57.7641,-0.541313
57.7861,-0.74065
57.8045,-0.633558
57.8244,-0.58004
57.8442,-0.644835
57.8643,-0.630513
57.8846,-0.682995
57.9051,-0.644458
57.9244,-0.703214
57.9443,-0.678647
57.9643,-0.715954
57.9862,-0.684728
58.0045,-0.690724
58.0244,-0.702283
58.0443,-0.665055
58.0641,-0.662542
58.0846,-0.648355
58.1051,-0.639037
58.1245,-0.683942
58.1443,-0.632916
58.1643,-0.631415
58.186,-0.562094
58.2047,-0.70808
58.2243,-0.593632
58.2442,-0.660873
58.2642,-0.589317
58.2845,-0.623218
58.305,-0.665521
58.3246,-0.657653
58.3442,-0.568491
58.3641,-0.638816
58.386,-0.563358
58.4047,-0.805357
58.4244,-0.631531
58.4443,-0.550678
58.4642,-0.635122
58.4845,-0.609885
58.5049,-0.677349
58.5247,-0.678771
58.5441,-0.742523
58.5643,-0.574152
58.5859,-0.655231
58.6047,-0.656135
58.6244,-0.71575
58.6442,-0.633905
58.6641,-0.666142
58.6845,-0.586874
58.7049,-0.678635
58.7249,-0.696352
58.7441,-0.679744
58.7643,-0.739127
58.786,-0.578296
58.8047,-0.65218
58.8244,-0.666497
58.8441,-0.630961
58.8642,-0.650485
58.8846,-0.652667
58.9049,-0.654514
58.9248,-0.573348
58.944,-0.673594
58.9642,-0.712558
58.9859,-0.644797
59.0047,-0.681394
59.0243,-0.704105
59.0441,-0.67946
59.0642,-0.668673
59.0845,-0.652072
59.1048,-0.583907
59.1247,-0.613252
59.1443,-0.628482
59.1643,-0.579438
59.1859,-0.614052
59.2048,-0.631528
59.2246,-0.620313
59.2443,-0.619429
59.2642,-0.630655
59.2844,-0.636776
59.3046,-0.712695
59.3248,-0.743938
59.3443,-0.708718
59.3643,-0.639444
59.3859,-0.609223
59.4047,-0.641667
59.4245,-0.633502
59.4444,-0.619397
59.4642,-0.64096
59.4845,-0.681017
59.5046,-0.643605
59.5247,-0.680425
59.5446,-0.639836
59.5642,-0.674732
59.586,-0.635711
59.6046,-0.647785
59.6245,-0.610344
59.6441,-0.6255
59.6642,-0.559777
59.6845,-0.606418
59.7046,-0.596107
59.7249,-0.633525
59.7443,-0.578278
59.7641,-0.541941
59.786,-0.702177
59.8045,-0.739605
59.8246,-0.668917
59.8442,-0.573781
59.8642,-0.707331
59.8846,-0.598393
59.9046,-0.659842
59.9245,-0.653649
59.9443,-0.643506
59.9642,-0.70686
59.986,-0.618418
60.0046,-0.700853
60.0245,-0.673637
60.0441,-0.727309
60.0642,-0.704766
60.0845,-0.652397
60.1046,-0.626796
60.1246,-0.647372
60.1446,-0.613989
60.1643,-0.72652
60.1859,-0.706889
60.2046,-0.725868
60.2246,-0.653798
60.2441,-0.606495
60.2643,-0.586483
60.2845,-0.599286
60.3046,-0.612167
60.3244,-0.61181
60.3448,-0.642228
60.364,-0.573396
60.3859,-0.627964
60.4047,-0.62932
60.4244,-0.67984
60.4444,-0.699662
60.4643,-0.665438
60.4846,-0.633011
60.5046,-0.736335
60.5246,-0.617591
60.5447,-0.608554
60.5642,-0.667411
60.586,-0.64562
60.6047,-0.669248
60.6245,-0.618091
60.6442,-0.642453
60.6642,-0.642134
60.6844,-0.634305
60.7046,-0.604803
60.7244,-0.625665
60.7446,-0.675975
60.7661,-0.571786
60.7845,-0.65165
60.8046,-0.574664
60.8244,-0.676763
60.8443,-0.639979
60.8643,-0.644139
60.8845,-0.614474
60.9047,-0.598924
60.9245,-0.61627
60.9446,-0.653428
60.9644,-0.694803
60.9859,-0.604134
61.0046,-0.670341
61.0244,-0.583509
61.0443,-0.675755
61.0643,-0.737193
61.0844,-0.706592
61.1046,-0.703532
61.1245,-0.630704
61.1446,-0.653333
61.164,-0.642489
61.1859,-0.57936
61.2046,-0.624419
61.2243,-0.764809
61.2444,-0.669377
61.2641,-0.670477
61.2846,-0.714877
61.3045,-0.618245
61.3245,-0.664797
61.3444,-0.604167
61.3644,-0.632226
61.386,-0.654173
61.4046,-0.694117
61.4243,-0.675227
61.4443,-0.62449
61.4643,-0.619709
61.4847,-0.655048
61.5046,-0.644981
61.5246,-0.650946
61.5445,-0.633202
61.5642,-0.660925
61.5861,-0.649472
61.6046,-0.592971
61.6244,-0.624502
61.6443,-0.68978
61.6643,-0.673936
61.6845,-0.645831
61.7045,-0.668993
61.7247,-0.633549
61.7443,-0.661178
61.7644,-0.664183
61.786,-0.619161
61.8046,-0.628971
61.8244,-0.623152
61.8442,-0.632767
61.8643,-0.644046
61.8846,-0.610213
61.9047,-0.612862
61.9247,-0.641989
61.9442,-0.615091
61.9642,-0.605492
61.9862,-0.59234
62.0047,-0.667441
62.0242,-0.698488
62.0441,-0.754437
62.0643,-0.653601
62.0844,-0.690248
62.1045,-0.640077
62.1246,-0.69996
62.1442,-0.577534
62.1659,-0.536203
62.1846,-0.626727
62.2047,-0.694905
62.2243,-0.691807
62.2442,-0.631312
62.2644,-0.635818
62.2846,-0.58269
62.3047,-0.591422
62.3247,-0.618235
62.3441,-0.606826
62.3643,-0.606919
62.3861,-0.59853
62.4046,-0.656874
62.4244,-0.644616
62.4441,-0.621697
62.4643,-0.578225
62.4847,-0.636464
62.5047,-0.615051
62.5248,-0.646586
62.5442,-0.653005
62.5642,-0.628363
62.586,-0.623672
62.6047,-0.641604
62.6243,-0.640565
62.6442,-0.606401
62.6642,-0.642973
62.6846,-0.598839
62.7046,-0.645368
62.7248,-0.606529
62.7442,-0.549721
62.7641,-0.638003
62.786,-0.630079
62.8047,-0.699685
62.8243,-0.678813
62.8441,-0.622786
62.8641,-0.682297
62.8847,-0.587221
62.9046,-0.62154
62.9249,-0.631065
62.9443,-0.701367
62.9641,-0.670506
62.9861,-0.689659
63.0047,-0.639925
63.0242,-0.642339
63.0444,-0.595471
63.0641,-0.577559
63.0847,-0.629192
63.1047,-0.661168
63.1247,-0.594361
63.1444,-0.653553
63.1641,-0.690379
63.1861,-0.635473
63.2046,-0.628083
63.2244,-0.67373
63.2442,-0.680207
63.2642,-0.662859
63.2847,-0.640957
63.3047,-0.602269
63.3247,-0.635806
63.3444,-0.653118
63.3642,-0.572581
63.3859,-0.705245
63.4048,-0.671193
63.4244,-0.524674
63.4442,-0.649709
63.4642,-0.601901
63.4845,-0.715608
63.5048,-0.605672
63.5248,-0.667068
63.5443,-0.57231
63.5643,-0.648789
63.586,-0.653545
63.6047,-0.653906
63.6243,-0.759939
63.6442,-0.592792
63.6644,-0.604608
63.6845,-0.656931
63.7049,-0.576706
63.7247,-0.705009
63.7443,-0.587434
63.7643,-0.617404
63.7859,-0.68293
63.8048,-0.722721
63.8243,-0.684523
63.8443,-0.685681
63.8643,-0.711174
63.8844,-0.652615
63.9048,-0.680785
63.9246,-0.684102
63.9445,-0.660273
63.9643,-0.512341
63.986,-0.626364
64.0048,-0.802065
64.0243,-0.751134
64.044,-0.662862
64.0641,-0.555791
64.0844,-0.603777
64.1048,-0.568633
64.1247,-0.609308
64.1442,-0.657645
64.1642,-0.70288
64.186,-0.597078
64.2047,-0.596462
64.2243,-0.635047
64.2443,-0.581962
64.2642,-0.616833
64.2845,-0.626011
64.3049,-0.602006
64.3248,-0.739693
64.3444,-0.726299
64.3641,-0.430243
64.3859,-0.657773
64.4046,-0.636104
64.4244,-0.735564
64.4443,-0.635995
64.4641,-0.582917
64.4846,-0.599073
64.5047,-0.648608
64.5247,-0.70439
64.5447,-0.695387
64.564,-0.653767
64.5859,-0.577605
64.6047,-0.583419
64.6244,-0.689101
64.6443,-0.738837
64.6642,-0.75206
64.6846,-0.583144
64.7046,-0.643449
64.7249,-0.717582
64.7444,-0.653469
64.7641,-0.653006
64.7859,-0.619182
64.8046,-0.716707
64.8244,-0.671903
64.8441,-0.627779
64.8641,-0.424001
64.8844,-0.587616
64.9047,-0.700335
64.9248,-0.675151
64.9444,-0.670618
64.9641,-0.776319
64.9853,-0.768141
65.0046,-0.591515
65.0245,-0.614792
65.0442,-0.726716
65.0641,-0.715204
65.0846,-0.660908
65.1045,-0.556905
65.1246,-0.713565
65.1447,-0.715916
65.164,-0.552477
65.1852,-0.63641
65.2046,-0.608733
65.2244,-0.687107
65.2443,-0.688301
65.2643,-0.712301
65.2845,-0.702705
65.3047,-0.58403
65.3243,-0.700368
65.3447,-0.660447
65.3642,-0.644961
65.3852,-0.620452
65.4046,-0.615292
65.4242,-0.704471
65.4443,-0.719359
65.4642,-0.609957
65.4845,-0.565424
65.5047,-0.598207
65.5244,-0.633001
65.5444,-0.704723
65.5644,-0.729534
65.5852,-0.68496
65.6046,-0.755454
65.6244,-0.648979
65.6443,-0.714947
65.6642,-0.644373
65.6844,-0.735447
65.7046,-0.634081
65.7249,-0.585834
65.7444,-0.698696
65.7642,-0.761381
65.7851,-0.680415
65.8046,-0.66407
65.8243,-0.639305
65.8444,-0.611676
65.8642,-0.70628
65.8845,-0.658788
65.9048,-0.74867
65.9246,-0.745694
65.9447,-0.659239
65.9643,-0.75735
65.9852,-0.576258
66.0046,-0.640441
66.0243,-0.694904
66.0445,-0.610928
66.0642,-0.771944
66.0844,-0.707333
66.1046,-0.560739
66.1246,-0.735445
66.1447,-0.739237
66.1641,-0.730037
66.1852,-0.633158
66.2047,-0.763502
66.2243,-0.640652
66.2443,-0.620852
66.2642,-0.649769
66.2844,-0.71359
66.3046,-0.692476
66.3247,-0.683885
66.3445,-0.624933
66.3651,-0.730788
66.3846,-0.712168
66.4046,-0.605199
66.4244,-0.645958
66.4442,-0.673911
66.4643,-0.710621
66.4845,-0.708601
66.5046,-0.642616
66.5244,-0.647409
66.5446,-0.730132
66.5643,-0.74272
66.5852,-0.638068
66.6046,-0.711165
66.6244,-0.618937
66.6443,-0.740475
66.6643,-0.768952
66.6845,-0.791095
66.7046,-0.731882
66.7247,-0.694617
66.7444,-0.696785
66.7645,-0.583003
66.7853,-0.81218
66.8046,-0.753174
66.8244,-0.730624
66.8441,-0.656941
66.8644,-0.690928
66.8844,-0.640363
66.9046,-0.610474
66.9246,-0.713006
66.9446,-0.765864
66.9644,-0.663131
66.9852,-0.69697
67.0046,-0.62264
67.0243,-0.745266
67.0443,-0.746652
67.0643,-0.819967
67.0846,-0.721054
67.1046,-0.767743
67.1243,-0.728004
67.1446,-0.664316
67.1644,-0.64181
67.1853,-0.796345
67.2046,-0.72604
67.2243,-0.760764
67.2443,-0.74048
67.2643,-0.658698
67.2846,-0.673041
67.3046,-0.668299
67.3246,-0.634517
67.3446,-0.741576
67.3642,-0.737747
67.3853,-0.699788
67.4046,-0.660646
67.4244,-0.731375
67.4443,-0.734769
67.4642,-0.702298
67.4846,-0.636661
67.5046,-0.667287
67.5244,-0.699641
67.5447,-0.747099
67.5641,-0.647654
67.5853,-0.695804
67.6046,-0.769725
67.6243,-0.685607
67.6443,-0.695165
67.6642,-0.667438
67.6845,-0.734894
67.7047,-0.673758
67.7243,-0.751627
67.7446,-0.744661
67.7649,-0.767683
67.7848,-0.737428
67.8045,-0.729376
67.8243,-0.817497
67.8443,-0.688044
67.8641,-0.705782
67.8847,-0.71185
67.9047,-0.634949
67.9244,-0.729478
67.9446,-0.723464
67.9643,-0.730226
67.9853,-0.744739
68.0045,-0.655312
68.0245,-0.669589
68.0443,-0.674918
68.0643,-0.673944
68.0846,-0.630335
68.1046,-0.733083
68.1244,-0.669268
68.1445,-0.654889
68.1643,-0.678856
68.1853,-0.677563
68.2047,-0.717399
68.2244,-0.720977
68.2441,-0.694795
68.2642,-0.751042
68.2846,-0.667721
68.3046,-0.665289
68.3245,-0.715096
68.3446,-0.602904
68.3641,-0.744282
68.3851,-0.651535
68.4048,-0.708302
68.4244,-0.690507
68.4442,-0.685913
68.4642,-0.687885
68.4845,-0.647527
68.5048,-0.80302
68.5244,-0.767413
68.5445,-0.707849
68.5641,-0.744178
68.5851,-0.764453
68.6049,-0.718362
68.6244,-0.702513
68.6442,-0.688222
68.6642,-0.718563
68.6845,-0.772459
68.7047,-0.803997
68.7246,-0.739998
68.7446,-0.669916
68.7643,-0.749345
68.7853,-0.832914
68.8048,-0.742921
68.8244,-0.681002
68.8441,-0.80485
68.8642,-0.702594
68.8844,-0.64709
68.9048,-0.67525
68.9243,-0.694415
68.9446,-0.711106
68.9643,-0.708551
68.9853,-0.689364
69.0047,-0.721083
69.0243,-0.691914
69.0443,-0.665689
69.0642,-0.771914
69.0846,-0.784407
69.1047,-0.711843
69.1246,-0.687036
69.1442,-0.794684
69.1641,-0.798938
69.1851,-0.778902
69.2048,-0.640358
69.2244,-0.759239
69.2442,-0.725424
69.2643,-0.701619
69.2844,-0.80053
69.3046,-0.782939
69.3246,-0.755816
69.3444,-0.819136
69.3642,-0.760684
69.3852,-0.736113
69.4047,-0.759244
69.4245,-0.761039
69.4443,-0.632971
69.4642,-0.633214
69.4845,-0.703434
69.5046,-0.727295
69.5248,-0.700323
69.5446,-0.795783
69.5641,-0.748662
69.5852,-0.708511
69.6047,-0.727248
69.6246,-0.745488
69.644,-0.816804
69.6642,-0.63912
69.6846,-0.698511
69.7046,-0.663095
69.7247,-0.729969
69.7446,-0.692136
69.7642,-0.728514
69.7853,-0.744996
69.8047,-0.716066
69.8244,-0.681568
69.8442,-0.737834
69.8642,-0.695678
69.8844,-0.730895
69.9047,-0.710341
69.9245,-0.691854
69.9444,-0.701617
69.964,-0.722785
69.9852,-0.739043
70.0046,-0.777183
70.0244,-0.738315
70.0443,-0.756779
70.0643,-0.739426
70.0845,-0.726106
70.1046,-0.745696
70.1245,-0.716631
70.1446,-0.723724
70.1643,-0.724321
70.1851,-0.744044
70.2045,-0.751021
70.2245,-0.677184
70.2443,-0.643438
70.2641,-0.705246
70.2844,-0.661179
70.3047,-0.713074
70.3244,-0.797235
70.3446,-0.732195
70.3643,-0.688194
70.3852,-0.73615
70.4046,-0.722758
70.4245,-0.714383
70.4443,-0.687988
70.4643,-0.729761
70.4844,-0.636063
70.5046,-0.714938
70.5243,-0.731084
70.5446,-0.712372
70.5643,-0.706663
70.5851,-0.644794
70.6045,-0.766166
70.6244,-0.698809
70.6444,-0.646426
70.6641,-0.662028
70.6844,-0.697247
70.7046,-0.745258
70.7244,-0.73845
70.7446,-0.68945
70.7644,-0.728416
70.7851,-0.669778
70.8046,-0.694348
70.8244,-0.742399
70.8444,-0.639333
70.8641,-0.717969
70.8844,-0.729155
70.9047,-0.790527
70.9244,-0.705135
70.9447,-0.761846
70.9641,-0.698963
70.9852,-0.749445
71.0047,-0.774473
71.0244,-0.731575
71.0444,-0.664993
71.0642,-0.631338
71.0846,-0.627302
71.1046,-0.627859
71.1245,-0.768507
71.1447,-0.694566
71.1641,-0.711311
71.1851,-0.77126
71.2046,-0.693559
71.2243,-0.740824
71.2443,-0.705267
71.2643,-0.64325
71.2846,-0.713192
71.3045,-0.670046
71.3244,-0.711681
71.3444,-0.610175
71.3643,-0.70825
71.3851,-0.71138
71.4046,-0.706648
71.4245,-0.564547
71.4442,-0.710707
71.4644,-0.685575
71.4846,-0.672253
71.5046,-0.67591
71.5244,-0.643214
71.5445,-0.729482
71.5645,-0.768466
71.5852,-0.751662
71.6046,-0.739353
71.6244,-0.730477
71.6442,-0.697463
