#time, yaw[]
159.488,5.39961
159.593,5.40291
159.698,5.3902
159.803,5.39277
159.908,5.38606
160.013,5.37945
160.118,5.3796
160.223,5.37167
160.328,5.37238
160.433,5.37052
160.538,5.37354
160.643,5.38484
160.748,5.3938
160.853,5.40561
160.958,5.37468
161.063,5.33166
161.168,5.31166
161.273,5.33856
161.378,5.34011
161.483,5.36042
161.588,5.37242
161.693,5.37534
161.798,5.3669
161.903,5.35551
162.008,5.3589
162.113,5.33316
162.218,5.33667
162.323,5.34825
162.428,5.36296
162.533,5.3621
162.638,5.36916
162.743,5.37657
162.848,5.35622
162.953,5.37291
163.058,5.35058
163.163,5.34208
163.268,5.35474
163.373,5.33998
163.478,5.36628
163.583,5.35804
163.688,5.35908
163.793,5.37168
163.898,5.3717
164.003,5.389
164.108,5.39234
164.213,5.39572
164.318,5.38983
164.423,5.39856
164.528,5.38353
164.633,5.37956
164.738,5.38485
164.843,5.35901
164.948,5.37285
165.053,5.35693
165.158,5.37189
165.263,5.35491
165.368,5.37115
165.473,5.37313
165.578,5.36002
165.683,5.36634
165.788,5.35987
165.893,5.35243
165.998,5.3543
166.103,5.35676
166.208,5.35538
166.313,5.34821
166.418,5.37818
166.523,5.3813
166.628,5.40848
166.733,5.40714
166.838,5.40892
166.943,5.40687
167.048,5.40843
167.153,5.40932
167.258,5.41281
167.363,5.41112
167.468,5.41175
167.573,5.41505
167.678,5.413
167.783,5.4164
167.888,5.40818
167.993,5.41048
168.098,5.41176
168.203,5.41676
168.308,5.41412
168.413,5.41786
168.518,5.415
168.623,5.40918
168.728,5.41581
168.833,5.41235
168.938,5.41537
169.043,5.40974
169.148,5.40661
169.253,5.39648
169.358,5.38785
169.463,5.39041
169.568,5.39213
169.673,5.38198
169.778,5.38479
169.883,5.4006
169.988,5.40461
170.093,5.39987
170.198,5.39881
170.303,5.40815
170.408,5.39249
170.513,5.40343
170.618,5.40066
170.723,5.40322
170.828,5.39714
170.933,5.40339
171.038,5.39965
171.143,5.40386
171.248,5.40179
171.353,5.40005
171.458,5.40745
171.563,5.41154
171.668,5.40072
171.773,5.40901
171.878,5.41574
171.983,5.41066
172.088,5.4114
172.193,5.4116
172.298,5.41167
172.403,5.41444
172.508,5.41517
172.613,5.41819
172.718,5.41574
172.823,5.41559
172.928,5.41851
173.033,5.41091
173.138,5.41361
173.243,5.41913
173.348,5.41681
173.453,5.41432
173.558,5.41398
173.663,5.41661
173.768,5.41687
173.873,5.4173
173.978,5.41417
174.083,5.41484
174.188,5.41739
174.293,5.41431
174.398,5.417
174.503,5.42021
174.608,5.41984
174.713,5.41734
174.818,5.41981
174.923,5.41989
175.028,5.41435
175.133,5.41736
175.238,5.41196
175.343,5.41734
175.448,5.41407
175.553,5.41162
175.658,5.41421
175.763,5.41388
175.868,5.41458
175.973,5.41454
176.078,5.41145
176.183,5.4193
176.288,5.41117
176.393,5.41389
176.498,5.4139
176.603,5.41646
176.708,5.41435
176.813,5.41378
176.918,5.41393
177.023,5.41085
177.128,5.41124
177.233,5.41397
177.338,5.41692
177.443,5.41677
177.548,5.41655
177.653,5.41337
177.758,5.4166
177.863,5.41648
177.968,5.41412
178.073,5.41122
178.178,5.41648
178.283,5.41377
178.388,5.42201
178.493,5.41339
178.598,5.41383
178.703,5.41399
178.808,5.41636
178.913,5.41063
179.018,5.41375
179.123,5.41609
179.228,5.41049
179.333,5.41062
179.438,5.41058
179.543,5.40782
179.648,5.41889
179.753,5.41359
179.858,5.40845
179.963,5.41603
180.068,5.41328
180.173,5.41338
180.278,5.41309
180.383,5.40785
180.488,5.41066
180.593,5.41363
180.698,5.413
180.803,5.41596
180.908,5.41346
181.013,5.41311
181.118,5.41124
181.223,5.41337
