#time, GyrZ[]
455.247,-0.0143118
455.267,0.00583107
455.287,0.013698
455.306,0.0221407
455.327,0.0213272
455.347,0.0115392
455.367,0.00872113
455.387,0.00942667
455.408,0.0149705
455.427,0.0144711
455.447,0.012632
455.467,0.00529974
455.487,0.0122301
455.507,0.0172362
455.527,0.0276251
455.547,0.0271487
455.567,0.0329091
455.587,0.0371658
455.608,0.0401968
455.627,0.0522039
455.647,0.0577228
455.667,0.0435567
455.687,0.0152528
455.707,0.00540299
455.727,-0.00371545
455.747,0.0036836
455.767,0.00689602
455.787,-0.00263692
455.808,-0.0132787
455.827,-0.0192488
455.847,-0.0275319
455.867,-0.0417203
455.886,-0.0557516
455.907,-0.0715362
455.927,-0.0894289
455.947,-0.102654
455.967,-0.114586
455.987,-0.144354
456.008,-0.176474
456.027,-0.21261
456.047,-0.242347
456.067,-0.279673
456.086,-0.324603
456.107,-0.363768
456.127,-0.390632
456.147,-0.414952
456.167,-0.431268
456.187,-0.451629
456.208,-0.462312
456.227,-0.462861
456.247,-0.452871
456.267,-0.438012
456.286,-0.421764
456.307,-0.414838
456.327,-0.403515
456.347,-0.392632
456.367,-0.379637
456.387,-0.366423
456.408,-0.357929
456.427,-0.340461
456.447,-0.312359
456.467,-0.282909
456.487,-0.253738
456.507,-0.231399
456.527,-0.203252
456.547,-0.191547
456.567,-0.173337
456.587,-0.145266
456.608,-0.101854
456.627,-0.0748319
456.647,-0.0553095
456.667,-0.0319138
456.687,-0.0230002
456.707,-0.00521009
456.727,0.00382505
456.747,0.0151762
456.767,0.0269703
456.787,0.0358063
456.808,0.0381354
456.827,0.0199961
456.847,-0.0133481
456.867,-0.0931027
456.887,-0.187267
456.907,-0.291763
456.927,-0.374706
456.947,-0.429186
456.967,-0.483245
456.987,-0.515727
457.008,-0.547073
457.027,-0.559115
457.047,-0.565708
457.067,-0.564773
457.087,-0.549752
457.106,-0.522786
457.127,-0.487709
457.147,-0.438028
457.167,-0.377062
457.187,-0.309451
457.208,-0.221705
457.227,-0.147393
457.247,-0.0772604
457.267,-0.00675666
457.287,0.0524674
457.306,0.11207
457.327,0.1618
457.347,0.195563
457.367,0.222476
457.387,0.24343
457.408,0.256374
457.427,0.256861
457.447,0.24609
457.467,0.231468
457.487,0.208919
457.507,0.179415
457.527,0.142627
457.547,0.101541
457.567,0.0573419
457.587,0.00365026
457.608,-0.0454025
457.627,-0.0958809
457.647,-0.140173
457.667,-0.183277
457.687,-0.218146
457.707,-0.242395
457.727,-0.283453
457.746,-0.305375
457.767,-0.319666
457.787,-0.342645
457.808,-0.354075
457.827,-0.369594
457.847,-0.382286
457.867,-0.394964
457.887,-0.400551
457.907,-0.401889
457.927,-0.408231
457.946,-0.402837
457.967,-0.389238
457.987,-0.373479
458.008,-0.356115
458.027,-0.337732
458.047,-0.320574
458.067,-0.303897
458.087,-0.295351
458.107,-0.286581
458.127,-0.272074
458.146,-0.256552
458.167,-0.230653
458.187,-0.201098
458.208,-0.179208
458.227,-0.159055
458.247,-0.134195
458.267,-0.113886
458.287,-0.0960755
458.307,-0.0820732
458.327,-0.072695
458.347,-0.0673982
458.367,-0.0638394
458.387,-0.0688694
458.408,-0.0768027
458.427,-0.085796
458.447,-0.0985314
458.467,-0.106367
458.487,-0.113812
458.507,-0.123215
458.527,-0.134238
458.547,-0.131789
458.567,-0.14185
458.587,-0.145623
458.608,-0.152703
458.627,-0.171113
458.646,-0.194331
458.667,-0.219429
458.686,-0.243623
458.707,-0.270366
458.727,-0.295864
458.747,-0.333045
458.767,-0.361365
458.787,-0.377519
458.808,-0.373166
458.827,-0.360399
458.846,-0.352609
458.867,-0.313465
458.887,-0.290178
458.907,-0.26845
458.927,-0.241758
458.947,-0.211356
458.967,-0.17498
458.987,-0.151303
459.008,-0.136164
459.027,-0.131427
459.047,-0.130362
459.067,-0.133751
459.087,-0.151237
459.107,-0.171149
459.127,-0.161947
459.147,-0.156078
459.167,-0.141385
459.187,-0.127868
459.208,-0.109586
459.227,-0.093766
459.247,-0.0870533
459.267,-0.0743205
459.287,-0.0704431
459.307,-0.0722869
459.327,-0.0667999
459.347,-0.0626134
459.367,-0.0609498
459.387,-0.0614995
459.408,-0.0585915
459.427,-0.0579593
459.447,-0.0639151
459.467,-0.0696142
459.487,-0.0681251
459.507,-0.0716167
459.527,-0.0776937
459.547,-0.0837609
459.567,-0.0853687
459.587,-0.0904713
459.608,-0.0904786
459.627,-0.090463
459.647,-0.0861392
459.667,-0.0883961
459.686,-0.095025
459.706,-0.0894889
459.727,-0.0860682
459.747,-0.0841374
459.767,-0.0805124
459.787,-0.0737254
459.808,-0.0642901
459.827,-0.0483128
459.847,-0.0358093
459.867,-0.0360211
459.887,-0.0116047
459.906,0.00573085
459.927,0.0165101
459.947,0.0248876
459.967,0.0247235
459.987,0.032347
460.008,0.044917
460.027,0.0511795
460.046,0.0523986
460.067,0.0672024
460.087,0.071388
460.107,0.0789221
460.127,0.0838371
460.146,0.0693728
460.167,0.0678801
460.187,0.0555718
460.208,0.0490259
460.227,0.0341323
460.247,0.0252674
460.267,0.0111361
460.287,0.00848745
460.307,0.00364175
460.327,0.00518135
460.347,6.8632e-05
460.367,-0.0223448
460.387,-0.0398722
460.408,-0.0418691
460.427,-0.0501442
460.446,-0.062772
460.467,-0.0703877
460.487,-0.080979
460.507,-0.0836399
460.527,-0.0810766
460.547,-0.0923363
460.567,-0.0857546
460.587,-0.0714095
460.608,-0.0559938
460.627,-0.0433031
460.647,-0.0325369
460.667,-0.00993028
460.687,0.00617814
460.707,0.0222409
460.727,0.0363966
460.747,0.0545686
460.767,0.0689307
460.787,0.0712098
460.808,0.0722132
460.827,0.0770272
460.847,0.0796239
460.867,0.0698771
460.886,0.0581815
460.907,0.058588
460.927,0.0535687
460.947,0.0403919
460.967,0.0352406
460.987,0.0180957
461.008,0.00723177
461.027,0.00431489
461.047,0.00235977
461.067,-0.000748621
461.086,-0.011763
461.107,-0.0132671
461.127,-0.0237315
461.147,-0.0392051
461.167,-0.0313941
461.187,-0.0403981
461.208,-0.0566672
461.227,-0.0721188
461.247,-0.0812803
461.267,-0.0865846
461.287,-0.0617163
461.307,-0.0352823
461.327,-0.0188997
461.347,0.00353073
461.367,0.0302724
461.387,0.046714
461.408,0.0601132
461.427,0.0840781
461.447,0.112954
461.467,0.14432
461.486,0.171573
461.507,0.199749
461.527,0.232871
461.547,0.244125
461.567,0.256878
461.587,0.277119
461.608,0.275739
461.627,0.275025
461.647,0.2777
461.667,0.267554
461.687,0.249234
461.707,0.223293
461.727,0.200049
461.747,0.166951
461.767,0.115615
461.787,0.0573731
461.808,0.00671763
461.827,-0.0434992
461.847,-0.097271
461.867,-0.164183
461.887,-0.216105
461.907,-0.260809
461.927,-0.304214
461.947,-0.329579
461.967,-0.355361
461.987,-0.37016
462.008,-0.38046
462.027,-0.393192
462.047,-0.40021
462.067,-0.400865
462.087,-0.395279
462.106,-0.389829
462.127,-0.381578
462.147,-0.381155
462.167,-0.377079
462.187,-0.361988
462.208,-0.340056
462.227,-0.310035
462.247,-0.265543
462.267,-0.231923
462.286,-0.203761
462.307,-0.173161
462.327,-0.145301
462.347,-0.119915
462.367,-0.0986234
462.387,-0.0647852
462.408,-0.0394686
462.427,-0.00485192
462.447,0.0268018
462.467,0.050674
462.486,0.0704852
462.506,0.078229
462.527,0.101659
462.547,0.11241
462.567,0.111952
462.587,0.11018
462.608,0.103463
462.627,0.102358
462.647,0.0997087
462.667,0.0923023
462.687,0.0880145
462.707,0.0783477
462.727,0.05319
462.746,0.0269031
462.767,-0.000587282
462.787,-0.0349829
462.808,-0.0695687
462.827,-0.106517
462.847,-0.144845
462.867,-0.193793
462.887,-0.236646
462.907,-0.280629
462.927,-0.323761
462.947,-0.352186
462.967,-0.382038
462.987,-0.41175
463.008,-0.421822
463.027,-0.436225
463.046,-0.436538
463.067,-0.438324
463.087,-0.421348
463.107,-0.394431
463.127,-0.369638
463.147,-0.340734
463.167,-0.304553
463.187,-0.26891
463.208,-0.240318
463.227,-0.215251
463.247,-0.180954
463.267,-0.15015
463.287,-0.123149
463.307,-0.0937641
463.327,-0.0578173
463.347,-0.0241628
463.367,-0.00585867
463.387,0.0116856
463.408,0.0252456
463.427,0.0199582
463.446,0.00141018
463.467,-0.0133643
463.487,-0.0234157
463.507,-0.0226719
463.527,-0.0247104
463.547,-0.00499809
463.567,0.00307598
463.587,0.0119446
463.608,0.0181814
463.627,0.0278305
463.647,0.027078
463.667,0.0264763
463.686,0.022988
463.707,0.014159
463.727,0.00464121
463.746,-0.00199352
463.767,-0.0119326
463.787,-0.0265569
463.808,-0.0366943
463.827,-0.0485029
463.846,-0.0646075
463.867,-0.075433
463.887,-0.0856709
463.907,-0.086612
463.927,-0.0797968
463.947,-0.0748863
463.967,-0.0615253
463.987,-0.0460354
464.008,-0.0269178
464.027,-0.0133419
464.046,-0.00411279
464.067,0.0103691
464.087,0.0263603
464.107,0.0349065
464.127,0.0491254
464.146,0.0538947
464.167,0.0675686
464.187,0.0753107
464.208,0.0768193
464.227,0.0640842
464.246,0.0522996
464.267,0.034995
464.287,0.00479028
464.307,-0.0127458
464.327,-0.0359242
464.346,-0.0485898
464.367,-0.0667884
464.387,-0.0804755
464.409,-0.0841964
464.427,-0.0881096
464.447,-0.0902396
464.467,-0.0892746
464.487,-0.0950407
464.507,-0.103062
464.527,-0.103977
464.547,-0.105969
464.567,-0.0986464
464.587,-0.0784248
464.608,-0.0645076
464.627,-0.0461817
464.647,-0.0328049
464.667,-0.0207282
464.687,0.000863484
464.707,0.0168984
464.727,0.0271571
464.747,0.0443298
464.767,0.050241
464.787,0.0689786
464.808,0.0865615
464.827,0.0995463
464.846,0.0969285
464.867,0.0865228
464.886,0.0769747
464.907,0.0563383
464.927,0.0506869
464.947,0.0512938
464.967,0.0564373
464.987,0.067454
465.008,0.0722235
465.027,0.0706585
465.046,0.0778258
465.067,0.0732794
465.087,0.0534446
465.106,0.0396879
465.127,0.0168741
465.147,0.0223498
465.167,0.0132453
465.187,-0.0133443
465.208,-0.0217527
465.227,-0.0320973
465.246,-0.0440453
465.267,-0.0740442
465.287,-0.0855079
465.306,-0.102629
465.327,-0.12646
465.347,-0.142043
465.367,-0.144434
465.387,-0.151117
465.408,-0.162508
465.427,-0.167008
465.446,-0.166951
465.467,-0.174639
465.487,-0.172461
465.507,-0.16505
465.527,-0.163653
465.547,-0.169128
465.567,-0.15426
465.587,-0.14851
465.608,-0.135805
465.627,-0.112559
465.647,-0.0883872
465.667,-0.0736273
465.687,-0.0469348
465.707,-0.0142251
465.727,0.0176656
465.746,0.0461826
465.767,0.0929486
465.787,0.13193
465.808,0.159686
465.827,0.172311
465.847,0.171849
465.867,0.187611
465.886,0.18903
465.907,0.187611
465.927,0.18217
465.947,0.182257
465.967,0.174048
465.987,0.162966
466.008,0.156332
466.027,0.139708
466.047,0.116587
466.067,0.0986856
466.086,0.0751823
466.107,0.0466096
466.127,0.0161993
466.147,-0.012678
466.167,-0.038283
466.187,-0.062855
466.208,-0.0794934
466.227,-0.0935377
466.247,-0.0949505
466.267,-0.0884646
466.286,-0.0782658
466.307,-0.0629992
466.327,-0.0588622
466.347,-0.0557074
466.367,-0.0577783
466.387,-0.0629222
466.408,-0.0568745
466.427,-0.0517699
466.447,-0.0485881
466.467,-0.0405248
466.486,-0.0316161
466.506,-0.0271168
466.527,-0.0169635
466.547,-0.0012012
466.567,0.02
466.587,0.0341067
466.608,0.0544097
466.627,0.0689177
466.647,0.0820119
466.667,0.0985756
466.687,0.117777
466.707,0.118858
466.727,0.122364
466.747,0.130812
466.767,0.125305
466.787,0.124744
466.808,0.126833
466.827,0.119181
466.847,0.109553
466.867,0.0968191
466.887,0.08392
466.906,0.0672248
466.927,0.0439179
466.947,0.0269427
466.967,0.0222531
466.987,0.0125968
467.008,0.000363203
467.027,-0.012211
467.047,-0.0240272
467.067,-0.0305657
467.087,-0.038708
467.107,-0.0460437
467.127,-0.0507877
467.147,-0.061124
467.167,-0.071992
467.187,-0.0844799
467.208,-0.103919
467.227,-0.109847
467.247,-0.0985422
467.267,-0.0974844
467.287,-0.0921832
467.306,-0.0914433
467.327,-0.0770173
467.347,-0.07539
467.367,-0.0815433
467.387,-0.0767247
467.408,-0.0682568
467.427,-0.052317
467.447,-0.0380956
467.467,-0.024043
467.487,-0.00383896
467.507,0.00470973
467.527,0.0226878
467.547,0.0220195
467.567,0.0155387
467.587,0.00807193
467.608,0.002927
467.627,-0.0067121
467.647,-0.0164635
467.667,-0.0345702
467.687,-0.0471992
467.707,-0.0719137
467.727,-0.0943605
467.747,-0.106619
467.767,-0.126846
467.787,-0.13264
467.808,-0.141752
467.827,-0.145918
467.847,-0.148761
467.867,-0.153367
467.887,-0.15561
467.907,-0.158844
467.927,-0.165793
467.947,-0.174876
467.967,-0.176614
467.987,-0.16927
468.008,-0.171741
468.027,-0.173981
468.046,-0.178372
468.067,-0.173855
468.087,-0.169612
468.107,-0.164183
468.127,-0.15468
468.147,-0.147458
468.167,-0.135358
468.187,-0.130918
468.208,-0.12483
468.227,-0.113739
468.247,-0.111297
468.267,-0.124005
468.287,-0.129317
468.306,-0.119205
468.327,-0.127567
468.347,-0.124515
468.367,-0.124089
468.387,-0.132687
468.409,-0.14521
468.427,-0.154711
468.447,-0.169241
468.467,-0.175755
468.487,-0.184295
468.507,-0.192351
468.527,-0.202435
468.546,-0.215174
468.567,-0.221066
468.587,-0.225315
468.608,-0.241212
468.627,-0.265585
468.647,-0.288536
468.667,-0.297149
468.687,-0.307511
468.707,-0.305763
468.727,-0.304328
468.747,-0.29297
468.767,-0.287412
468.787,-0.254877
468.808,-0.236606
468.827,-0.222669
468.846,-0.192696
468.867,-0.165086
468.887,-0.158469
468.907,-0.134193
468.927,-0.0995656
468.946,-0.0686411
468.967,-0.0445526
468.987,-0.0173604
469.008,0.00333702
469.027,0.0189745
469.047,0.0295641
469.067,0.0429822
469.087,0.0490074
469.107,0.0462197
469.127,0.0474729
469.147,0.0425707
469.167,0.0346528
469.187,0.0276852
469.208,0.013156
469.227,-0.00817188
469.247,-0.020457
469.267,-0.0269766
469.287,-0.0409228
469.307,-0.055845
469.327,-0.0754443
469.347,-0.0906358
469.367,-0.105571
469.387,-0.123003
469.408,-0.146778
469.427,-0.162198
469.447,-0.184678
469.467,-0.198561
469.487,-0.213104
469.507,-0.225218
469.527,-0.23797
469.547,-0.240084
469.567,-0.235316
469.587,-0.235086
469.608,-0.232709
469.627,-0.228638
469.647,-0.219298
469.667,-0.220166
469.687,-0.222365
469.707,-0.20758
469.727,-0.207497
469.747,-0.203097
469.767,-0.200932
469.787,-0.219611
469.808,-0.22781
469.827,-0.237598
469.847,-0.258041
469.867,-0.264125
469.887,-0.278735
469.907,-0.284939
469.927,-0.282556
469.947,-0.271574
469.967,-0.271949
469.987,-0.260908
470.008,-0.244323
470.027,-0.225547
470.047,-0.202593
470.067,-0.1855
470.087,-0.17859
470.106,-0.179054
470.127,-0.172394
470.147,-0.142594
470.167,-0.116235
470.187,-0.108434
470.208,-0.110223
470.227,-0.121198
470.246,-0.124668
470.267,-0.15324
470.287,-0.18685
470.307,-0.214137
470.327,-0.238849
470.347,-0.26391
470.367,-0.278959
470.387,-0.282502
470.408,-0.293689
470.427,-0.311618
470.447,-0.278685
470.467,-0.200965
470.486,-0.140337
470.506,-0.064473
470.527,0.0255317
470.547,0.1231
470.567,0.215974
470.587,0.266794
470.608,0.303855
470.627,0.327156
470.647,0.34283
470.667,0.359539
470.687,0.377267
470.707,0.376915
470.727,0.368142
470.747,0.360621
470.767,0.343923
470.787,0.319008
470.808,0.285445
470.827,0.250957
470.847,0.201761
470.867,0.149053
470.887,0.0839396
470.907,0.0254388
470.927,-0.023689
470.947,-0.0727176
470.967,-0.116421
470.986,-0.169213
471.008,-0.217479
471.027,-0.270125
471.047,-0.319652
471.067,-0.350003
471.087,-0.378861
471.107,-0.400048
471.127,-0.415637
471.147,-0.424381
471.167,-0.439691
471.186,-0.440622
471.208,-0.430706
471.227,-0.408107
471.247,-0.394548
471.267,-0.379199
471.287,-0.352582
471.306,-0.325474
471.327,-0.293071
471.347,-0.258361
471.367,-0.220812
471.387,-0.185569
471.408,-0.171874
471.427,-0.148514
471.447,-0.1166
471.467,-0.0876369
471.487,-0.0780204
471.507,-0.0603357
471.527,-0.0460265
471.547,-0.0313002
471.567,-0.0104183
471.586,-0.00321889
471.608,0.00557128
471.627,0.00424144
471.647,-0.000470296
471.667,-0.00545247
471.686,-0.0138683
471.707,-0.0211635
471.727,-0.035628
471.747,-0.0447782
471.767,-0.0561173
471.787,-0.0654687
471.808,-0.0735038
471.827,-0.0629866
471.847,-0.0556709
471.867,-0.05909
471.887,-0.0645954
471.907,-0.0686019
471.927,-0.0750396
471.947,-0.0763705
471.967,-0.0786059
471.987,-0.0887034
472.008,-0.10644
472.027,-0.113981
472.047,-0.109407
472.067,-0.106952
472.087,-0.103922
472.107,-0.11591
472.127,-0.12573
472.147,-0.125052
472.167,-0.112914
472.187,-0.107001
472.208,-0.11623
472.227,-0.134879
472.247,-0.164888
472.267,-0.206327
472.287,-0.236686
472.307,-0.264623
472.327,-0.28297
472.347,-0.307943
472.367,-0.336777
472.387,-0.363621
472.408,-0.374811
472.427,-0.384275
472.447,-0.393987
472.467,-0.387361
472.487,-0.372957
472.507,-0.336071
472.527,-0.301439
472.547,-0.263457
472.567,-0.227203
472.587,-0.197815
472.608,-0.168113
472.627,-0.141787
472.647,-0.100721
472.667,-0.0666454
472.687,-0.0262276
472.707,0.0171351
472.727,0.0608698
472.747,0.0983904
472.767,0.140077
472.787,0.158658
472.808,0.164689
472.827,0.147192
472.847,0.135517
472.867,0.126559
472.887,0.111819
472.907,0.102919
472.927,0.0857108
472.947,0.0643993
472.967,0.0466593
472.987,0.0188312
473.008,-0.0161782
473.027,-0.0591677
473.046,-0.0874895
473.067,-0.115907
473.087,-0.146319
473.107,-0.169842
473.127,-0.19755
473.147,-0.223626
473.167,-0.257258
473.187,-0.299172
473.208,-0.326175
473.227,-0.357019
473.247,-0.381778
473.267,-0.394392
473.287,-0.377342
473.307,-0.36044
473.327,-0.337677
473.347,-0.294764
473.367,-0.254505
473.387,-0.201974
473.408,-0.16072
473.427,-0.137507
473.447,-0.107201
473.467,-0.0796506
473.487,-0.0540449
473.507,-0.022438
473.527,0.000211802
473.547,0.0173041
473.567,0.0250486
473.587,0.0433951
473.608,0.0719649
473.627,0.0741472
473.647,0.0634754
473.667,0.0682892
473.687,0.0504366
473.707,0.0378618
473.727,0.0253152
473.746,-0.00408244
473.767,-0.0279352
473.787,-0.0613391
473.808,-0.0952853
473.827,-0.119513
473.847,-0.145083
473.867,-0.180167
473.887,-0.195413
473.907,-0.213182
473.927,-0.23758
473.947,-0.263317
473.967,-0.283217
473.986,-0.301331
474.008,-0.318368
474.027,-0.350807
474.047,-0.377727
474.067,-0.40843
474.087,-0.429255
474.107,-0.455883
474.127,-0.481516
474.147,-0.492255
474.167,-0.499718
474.187,-0.497233
474.208,-0.506449
474.227,-0.527317
474.246,-0.539347
474.267,-0.564473
474.287,-0.590324
474.307,-0.604074
474.327,-0.613643
474.346,-0.620575
474.367,-0.621545
474.387,-0.616431
474.408,-0.601844
474.427,-0.57542
474.447,-0.543058
474.467,-0.51016
474.487,-0.487263
474.507,-0.463408
474.527,-0.432866
474.547,-0.395563
474.567,-0.373579
474.587,-0.369094
474.608,-0.373957
474.627,-0.372746
474.647,-0.361084
474.667,-0.341367
474.687,-0.330482
474.707,-0.326069
474.727,-0.317125
474.747,-0.311011
474.767,-0.290153
474.787,-0.276358
474.808,-0.277931
474.827,-0.276368
474.847,-0.28086
474.867,-0.294726
474.887,-0.317461
474.907,-0.342541
474.927,-0.370898
474.947,-0.380594
474.967,-0.396473
474.987,-0.435503
475.008,-0.465391
475.027,-0.488445
475.047,-0.503463
475.067,-0.480986
475.087,-0.453323
475.106,-0.434648
475.127,-0.406486
475.147,-0.377314
475.167,-0.335775
475.187,-0.291481
475.208,-0.254971
475.227,-0.212999
475.247,-0.175378
475.267,-0.126602
475.287,-0.081577
475.306,-0.0464757
475.327,-0.00213695
475.347,0.0341212
475.367,0.0719851
475.387,0.0894115
475.408,0.0830416
475.427,0.0461928
475.447,0.00412878
475.467,-0.0373367
475.486,-0.0620606
475.507,-0.0825004
475.527,-0.0990333
475.547,-0.133378
475.567,-0.167849
475.587,-0.190807
475.608,-0.20932
475.627,-0.234317
475.647,-0.258511
475.667,-0.266882
475.687,-0.271213
475.707,-0.270741
475.727,-0.271109
475.747,-0.267345
475.767,-0.267683
475.786,-0.264106
475.808,-0.269182
