#time, GyrY[]
449.727,0.191207
449.747,0.206167
449.767,0.191842
449.786,0.184963
449.808,0.136792
449.827,0.100278
449.847,0.111864
449.867,0.0945459
449.886,0.096374
449.907,0.121605
449.927,0.143662
449.947,0.145183
449.967,0.171608
449.987,0.203143
450.008,0.209502
450.027,0.171754
450.047,0.200163
450.067,0.189437
450.087,0.151469
450.106,0.148239
450.127,0.135718
450.147,0.0976015
450.167,0.0715202
450.187,0.0623629
450.208,0.102861
450.227,0.124293
450.247,0.104991
450.267,0.0856159
450.287,0.0722942
450.307,0.120899
450.327,0.24095
450.347,0.301979
450.367,0.345766
450.387,0.301882
450.408,0.202114
450.427,0.136708
450.446,0.0831753
450.467,0.038655
450.487,0.0172894
450.506,0.0687931
450.527,0.140624
450.547,0.163991
450.567,0.19009
450.587,0.239512
450.608,0.227172
450.627,0.181744
450.647,0.163043
450.667,0.114466
450.687,0.0514046
450.707,0.0359723
450.727,-0.031755
450.747,-0.0784803
450.767,-0.0132703
450.787,0.0463363
450.808,0.10917
450.827,0.13669
450.847,0.133331
450.867,0.0951169
450.887,0.0352496
450.907,-0.035157
450.927,-0.0246988
450.947,0.0669354
450.967,0.130413
450.987,0.10346
451.008,0.0727666
451.027,0.0339847
451.047,-0.00397499
451.067,0.00789526
451.087,0.0815495
451.107,0.130145
451.127,0.238629
451.147,0.327469
451.167,0.357692
451.186,0.383891
451.208,0.357865
451.227,0.27141
451.247,0.142666
451.267,0.0799532
451.287,0.0959093
451.307,0.0946526
451.327,0.111757
451.347,0.0997597
451.367,0.120895
451.386,0.159831
451.408,0.185612
451.427,0.186198
451.447,0.107846
451.467,0.0301989
451.487,0.0416801
451.506,0.128209
451.527,0.169132
451.547,0.161377
451.567,0.118418
451.587,0.0788343
451.608,0.0660429
451.627,0.0884839
451.647,0.0567797
451.667,0.0372167
451.687,0.0911216
451.707,0.151294
451.727,0.129107
451.747,0.103017
451.767,0.0805022
451.787,0.0688946
451.808,0.0671601
451.827,0.0938337
451.846,0.170701
451.867,0.244466
451.887,0.239917
451.907,0.204962
451.927,0.182296
451.947,0.138603
451.967,0.107768
451.987,0.139583
452.008,0.11342
452.027,0.0171348
452.046,0.00500486
452.067,0.0268725
452.087,0.131368
452.107,0.195509
452.127,0.202633
452.146,0.191892
452.167,0.224891
452.187,0.220358
452.208,0.203833
452.227,0.214972
452.246,0.121767
452.267,0.0715648
452.286,0.0898847
452.307,0.108567
452.327,0.124857
452.347,0.111794
452.367,0.0646586
452.387,0.0386662
452.408,0.0576817
452.427,0.0831714
452.447,0.070731
452.467,0.0884045
452.487,0.215221
452.507,0.335365
452.527,0.280955
452.547,0.186728
452.567,0.165271
452.587,0.128097
452.608,-0.0234797
452.627,-0.171451
452.646,-0.167719
452.667,-0.0200839
452.687,0.136185
452.707,0.0516233
452.727,0.0955283
452.746,0.151401
452.767,0.150848
452.787,0.133944
452.808,0.113198
452.827,0.102516
452.847,0.078932
452.867,0.0391263
452.887,0.00997134
452.907,0.0554267
452.927,0.126123
452.947,0.196416
452.967,0.226601
452.987,0.173814
453.008,0.140204
453.027,0.0614711
453.047,0.0622077
453.067,0.0650761
453.087,0.0559858
453.107,0.0594327
453.127,0.12475
453.147,0.183836
453.167,0.181212
453.187,0.186989
453.208,0.179962
453.227,0.191607
453.247,0.14073
453.267,0.124609
453.286,0.147298
453.306,0.140486
453.327,0.131197
453.347,0.0907804
453.367,0.038308
453.387,-0.002233
453.408,0.0373279
453.427,0.0557591
453.447,0.0522329
453.467,0.0243549
453.487,0.00664322
453.506,0.0240942
453.527,0.0710466
453.546,0.0786245
453.567,0.0891964
453.587,0.080046
453.608,0.0504054
453.627,0.0759934
453.646,0.147166
453.667,0.199777
453.686,0.153559
453.707,0.125213
453.727,0.114018
453.747,0.104588
453.767,0.12864
453.787,0.148061
453.808,0.175475
453.827,0.19332
453.847,0.24645
453.867,0.24815
453.887,0.212163
453.907,0.202287
453.927,0.130403
453.947,0.138144
453.967,0.284512
453.987,0.403105
454.008,0.432566
454.027,0.338203
454.047,0.254156
454.067,0.200809
454.087,0.183362
454.107,0.108845
454.127,0.0261945
454.147,0.0634009
454.167,0.1302
454.187,0.16208
454.208,0.156118
454.227,0.114954
454.247,0.0544597
454.267,0.0299154
454.286,0.0743051
454.307,0.0983086
454.327,0.0806558
454.347,0.124098
454.367,0.166098
454.387,0.0993445
454.408,0.0208366
454.427,0.00950175
454.447,0.0892899
454.467,0.125235
454.487,0.0726841
454.507,-0.0577459
454.527,-0.11175
454.547,-0.110474
454.567,-0.000466663
454.587,0.190528
454.608,0.289282
454.627,0.314793
454.647,0.375655
454.667,0.432897
454.686,0.431171
454.706,0.395391
454.727,0.33146
454.747,0.230665
454.767,0.168076
454.787,0.139453
454.808,0.191689
454.827,0.197418
454.847,0.0330908
454.867,-0.047093
454.887,-0.0698193
454.907,-0.00438903
454.927,-0.0243836
454.947,0.0280109
454.967,0.217953
454.987,0.297086
455.008,0.105342
455.027,-0.0836478
455.047,-0.150076
455.067,-0.180864
455.086,-0.0538968
455.107,0.0856768
455.127,0.188823
455.147,0.245159
455.167,0.23567
455.187,0.0970645
455.208,-0.0781795
455.227,-0.139966
455.247,-0.150739
455.267,-0.145199
455.287,-0.0645794
455.306,0.00784853
455.327,0.107266
455.347,0.214607
455.367,0.261343
455.387,0.263479
455.408,0.324159
455.427,0.349865
455.447,0.211579
455.467,0.0516979
455.487,-0.024835
455.507,-0.0458947
455.527,0.0207973
455.547,0.115851
455.567,0.231596
455.587,0.313709
455.608,0.305317
455.627,0.320123
455.647,0.256192
455.667,0.0420089
455.687,-0.240239
455.707,-0.320565
455.727,-0.230292
455.747,-0.180385
455.767,-0.0560421
455.787,0.0865165
455.808,0.142717
455.827,0.104792
455.847,0.125765
455.867,0.123267
455.886,0.0428943
455.907,-0.0502273
455.927,-0.0560501
455.947,-0.00996241
455.967,0.080381
455.987,0.180032
456.008,0.271696
456.027,0.359629
456.047,0.417719
456.067,0.431943
456.086,0.441264
456.107,0.338498
456.127,0.21593
456.147,0.0439825
456.167,-0.046041
456.187,-0.0306336
456.208,0.167322
456.227,0.350119
456.247,0.457782
456.267,0.490598
456.286,0.409004
456.307,0.33849
456.327,0.309093
456.347,0.222781
456.367,0.162705
456.387,0.134427
456.408,0.100626
456.427,0.114188
456.447,0.144227
456.467,0.180622
456.487,0.215842
456.507,0.198197
456.527,0.218001
456.547,0.345896
456.567,0.328869
456.587,0.191989
456.608,0.145882
456.627,0.163116
456.647,0.130663
456.667,0.124015
456.687,0.178125
456.707,0.148822
456.727,0.102592
456.747,0.0982965
456.767,0.135893
456.787,0.202344
456.808,0.196726
456.827,0.0790941
456.847,-0.0221069
456.867,-0.071985
456.887,-0.114767
456.907,-0.120868
456.927,-0.166022
456.947,-0.0653254
456.967,0.147923
456.987,0.24353
457.008,0.251852
457.027,0.230708
457.047,0.231422
457.067,0.124504
457.087,0.0754435
457.106,0.200066
457.127,0.270978
457.147,0.301082
457.167,0.388931
457.187,0.492092
457.208,0.439292
457.227,0.348402
457.247,0.297435
457.267,0.238904
457.287,0.162278
457.306,0.0916138
457.327,0.0566161
457.347,0.0556134
457.367,0.0596851
457.387,0.0535147
457.408,0.0681984
457.427,0.074617
457.447,0.0872043
457.467,0.11206
457.487,0.147141
457.507,0.156466
457.527,0.14825
457.547,0.107446
457.567,0.0667739
457.587,0.0465597
457.608,0.0171092
457.627,-0.021365
457.647,-0.0234978
457.667,0.0232133
457.687,0.0219815
457.707,0.0316256
457.727,0.0372707
457.746,0.0296305
457.767,0.00573769
457.787,-0.027421
457.808,-0.0109781
457.827,0.0330534
457.847,0.0720652
457.867,0.108464
457.887,0.120315
457.907,0.114836
457.927,0.127405
457.946,0.159387
457.967,0.193809
457.987,0.228883
458.008,0.247933
458.027,0.215286
458.047,0.183414
458.067,0.160895
458.087,0.195742
458.107,0.241983
458.127,0.28664
458.146,0.226948
458.167,0.228712
458.187,0.278316
458.208,0.289892
458.227,0.253095
458.247,0.202351
458.267,0.157726
458.287,0.1146
458.307,0.0926428
458.327,0.0898806
458.347,0.103744
458.367,0.0929656
458.387,0.111211
458.408,0.123536
458.427,0.153425
458.447,0.17235
458.467,0.204437
458.487,0.222048
458.507,0.243562
458.527,0.250892
458.547,0.258758
458.567,0.268328
458.587,0.242062
458.608,0.221938
458.627,0.216726
458.646,0.22473
458.667,0.252604
458.686,0.263857
458.707,0.220944
458.727,0.162245
458.747,0.115576
458.767,0.0716886
458.787,0.0370583
458.808,0.0210912
458.827,0.0534524
458.846,0.0882366
458.867,0.100884
458.887,0.0649172
458.907,0.0396662
458.927,0.0254158
458.947,0.032105
458.967,0.0351432
458.987,0.057741
459.008,0.0690103
459.027,0.131564
459.047,0.200807
459.067,0.2232
459.087,0.363745
459.107,0.44095
459.127,0.396026
459.147,0.329323
459.167,0.230099
459.187,0.208948
459.208,0.186938
459.227,0.168452
459.247,0.14042
459.267,0.114553
459.287,0.0937244
459.307,0.0937224
459.327,0.0912416
459.347,0.0580169
459.367,0.011683
459.387,-0.00571338
459.408,0.0166137
459.427,0.045965
459.447,0.0698416
459.467,0.0944122
459.487,0.108622
459.507,0.105103
459.527,0.099649
459.547,0.0865426
459.567,0.0740647
459.587,0.0699179
459.608,0.0672417
459.627,0.0928782
459.647,0.0982318
459.667,0.0833127
459.686,0.0710494
459.706,0.0640565
459.727,0.0854091
459.747,0.100252
459.767,0.117811
459.787,0.11407
459.808,0.107
459.827,0.119263
459.847,0.164157
459.867,0.186804
459.887,0.203456
459.906,0.161901
459.927,0.104323
459.947,0.0536511
459.967,0.0367208
459.987,0.0386869
460.008,0.0131394
460.027,0.018223
460.046,0.0446531
460.067,0.0721982
460.087,0.0927644
460.107,0.0648593
460.127,0.0310691
460.146,0.0386945
460.167,0.0661045
460.187,0.0987961
460.208,0.118122
460.227,0.132155
460.247,0.192608
460.267,0.240318
460.287,0.222158
460.307,0.195273
460.327,0.166876
460.347,0.165103
460.367,0.148772
460.387,0.131567
460.408,0.107853
460.427,0.0843784
460.446,0.0800597
460.467,0.111846
460.487,0.132212
460.507,0.0908091
460.527,0.061254
460.547,0.0874361
460.567,0.150241
460.587,0.212419
460.608,0.225848
460.627,0.198441
460.647,0.155888
460.667,0.113266
460.687,0.102701
460.707,0.11737
460.727,0.125563
460.747,0.136453
460.767,0.0984012
460.787,0.111461
460.808,0.0973969
460.827,0.0822046
460.847,0.025219
460.867,0.0480053
460.886,0.0619469
460.907,0.0810615
460.927,0.0711811
460.947,0.0213872
460.967,-0.0198483
460.987,-0.0417258
461.008,-0.054184
461.027,-0.0646451
461.047,-0.0515635
461.067,-0.0252534
461.086,0.0454125
461.107,0.116466
461.127,0.185114
461.147,0.222193
461.167,0.202664
461.187,0.244242
461.208,0.311029
461.227,0.307323
461.247,0.219347
461.267,0.0989811
461.287,0.0720892
461.307,0.0597183
461.327,0.108096
461.347,0.183923
461.367,0.132644
461.387,0.0958404
461.408,0.0413533
461.427,0.00609394
461.447,0.068685
461.467,0.151686
461.486,0.194728
461.507,0.230801
461.527,0.203673
461.547,0.14791
461.567,0.104351
461.587,0.0758842
461.608,0.088768
461.627,0.0971826
461.647,0.0846926
461.667,0.111044
461.687,0.14787
461.707,0.150325
461.727,0.142222
461.747,0.156131
461.767,0.140372
461.787,0.0751618
461.808,0.109254
461.827,0.179087
461.847,0.155527
461.867,0.00545226
461.887,-0.0611182
461.907,0.084402
461.927,0.232013
461.947,0.270495
461.967,0.255801
461.987,0.182319
462.008,0.246936
462.027,0.335443
462.047,0.281311
462.067,0.0556219
462.087,-0.0197087
462.106,0.0673715
462.127,0.121895
462.147,0.171986
462.167,0.240635
462.187,0.334606
462.208,0.476737
462.227,0.53038
462.247,0.475528
462.267,0.422635
462.286,0.372962
462.307,0.271853
462.327,0.157634
462.347,0.082796
462.367,0.133019
462.387,0.165631
462.408,0.184501
462.427,0.108858
462.447,0.0810892
462.467,0.163404
462.486,0.205715
462.506,0.159897
462.527,0.060031
462.547,-0.0195981
462.567,-0.0177313
462.587,-0.0169691
462.608,-0.0114128
462.627,0.00275953
462.647,0.0533247
462.667,0.104839
462.687,0.183331
462.707,0.154485
462.727,0.101656
462.746,0.0962686
462.767,0.116913
462.787,0.0973491
462.808,0.0761008
462.827,0.0919204
462.847,0.103223
462.867,0.11003
462.887,0.0767703
462.907,0.0774837
462.927,0.060479
462.947,0.0131756
462.967,-0.0238889
462.987,0.00862048
463.008,0.0109424
463.027,-0.0127703
463.046,0.00265368
463.067,0.0137472
463.087,0.0315961
463.107,0.0387708
463.127,0.0510792
463.147,0.0581928
463.167,0.0798358
463.187,0.0752032
463.208,0.0553273
463.227,0.0492685
463.247,0.051321
463.267,0.0180378
463.287,-0.0124052
463.307,0.0805058
463.327,0.173351
463.347,0.20812
463.367,0.203693
463.387,0.156446
463.408,0.0951447
463.427,0.106123
463.446,0.100316
463.467,0.0882538
463.487,0.151841
463.507,0.311704
463.527,0.365801
463.547,0.322666
463.567,0.293347
463.587,0.224791
463.608,0.136836
463.627,0.0391075
463.647,-0.0529082
463.667,-0.0503417
463.686,-0.0268659
463.707,-0.028838
463.727,0.0437139
463.746,0.111067
463.767,0.18117
463.787,0.212166
463.808,0.197451
463.827,0.203173
463.846,0.183445
463.867,0.155873
463.887,0.0641273
463.907,-0.0386779
463.927,-0.0585201
463.947,-0.0411213
463.967,0.0126887
463.987,0.0782022
464.008,0.114263
464.027,0.1274
464.046,0.209364
464.067,0.223015
464.087,0.214942
464.107,0.251614
464.127,0.280011
464.146,0.23077
464.167,0.0629672
464.187,-0.0298441
464.208,-0.0244843
464.227,0.0660861
464.246,0.162311
464.267,0.267056
464.287,0.320881
464.307,0.2816
464.327,0.20553
464.346,0.131774
464.367,0.0500018
464.387,0.0180401
464.409,-0.0287647
464.427,-0.0920852
464.447,-0.103104
464.467,-0.0784261
464.487,-0.0549694
464.507,-0.0504004
464.527,-0.0213096
464.547,-0.00831592
464.567,-0.0247096
464.587,-0.0469605
464.608,-0.0977846
464.627,-0.0621094
464.647,0.0337769
464.667,0.130157
464.687,0.233155
464.707,0.260674
464.727,0.226381
464.747,0.213919
464.767,0.196801
464.787,0.120305
464.808,0.0622977
464.827,0.0647589
464.846,0.0634036
464.867,0.0881181
464.886,0.151519
464.907,0.196182
464.927,0.207412
464.947,0.18247
464.967,0.16946
464.987,0.138669
465.008,0.0734924
465.027,0.0259392
465.046,-0.046732
465.067,-0.0874672
465.087,-0.0789909
465.106,-0.0619384
465.127,-0.0368334
465.147,0.00377914
465.167,0.0875404
465.187,0.145688
465.208,0.233445
465.227,0.305309
465.246,0.327594
465.267,0.394941
465.287,0.403879
465.306,0.326118
465.327,0.242155
465.347,0.129401
465.367,0.0313396
465.387,-0.00366085
465.408,0.000598051
465.427,-0.0243617
465.446,-0.0738074
465.467,-0.0571141
465.487,-0.0172624
465.507,0.045133
465.527,0.164274
465.547,0.264684
465.567,0.336089
465.587,0.355625
465.608,0.325221
465.627,0.284307
465.647,0.230694
465.667,0.181589
465.687,0.162457
465.707,0.127477
465.727,0.0781297
465.746,0.046078
465.767,0.0164771
465.787,0.0353221
465.808,0.0783718
465.827,0.089341
465.847,0.0815983
465.867,0.0636976
465.886,0.0559324
465.907,0.0572723
465.927,0.0612504
465.947,0.0671876
465.967,0.0664122
465.987,0.03784
466.008,0.00671281
466.027,-0.0261624
466.047,-0.0398607
466.067,-0.00658307
466.086,0.0383663
466.107,0.0740221
466.127,0.156069
466.147,0.186101
466.167,0.191841
466.187,0.23469
466.208,0.284995
466.227,0.27305
466.247,0.182517
466.267,0.0767167
466.286,0.0117726
466.307,0.036345
466.327,0.0983351
466.347,0.139097
466.367,0.149141
466.387,0.162246
466.408,0.147925
466.427,0.116374
466.447,0.115855
466.467,0.117713
466.486,0.119984
466.506,0.111186
466.527,0.127577
466.547,0.167819
466.567,0.195688
466.587,0.195646
466.608,0.169747
466.627,0.120122
466.647,0.0466651
466.667,0.0373147
466.687,0.0499711
466.707,0.0621839
466.727,0.0702985
466.747,0.0761555
466.767,0.102178
466.787,0.146451
466.808,0.125842
466.827,0.102483
466.847,0.111939
466.867,0.0980188
466.887,0.0939523
466.906,0.0872281
466.927,0.0585763
466.947,0.0844226
466.967,0.0855939
466.987,0.116726
467.008,0.144579
467.027,0.155205
467.047,0.132842
467.067,0.138913
467.087,0.146216
467.107,0.188131
467.127,0.206854
467.147,0.22664
467.167,0.168707
467.187,0.150001
467.208,0.127082
467.227,0.0882706
467.247,0.0528517
467.267,0.0284603
467.287,0.0261424
467.306,0.0560992
467.327,0.0676211
467.347,0.0724297
467.367,0.225311
467.387,0.374876
467.408,0.39905
467.427,0.330011
467.447,0.253918
467.467,0.168638
467.487,0.0899132
467.507,0.0483929
467.527,0.0601265
467.547,0.100798
467.567,0.166908
467.587,0.213922
467.608,0.187078
467.627,0.142844
467.647,0.116199
467.667,0.0923667
467.687,0.0995838
467.707,0.0646273
467.727,-0.00833996
467.747,-0.0643417
467.767,-0.0545078
467.787,0.0148587
467.808,0.115888
467.827,0.209623
467.847,0.235355
467.867,0.21602
467.887,0.183237
467.907,0.118601
467.927,0.12361
467.947,0.198399
467.967,0.186937
467.987,0.158427
468.008,0.121894
468.027,0.115739
468.046,0.130516
468.067,0.145672
468.087,0.133879
468.107,0.125888
468.127,0.0750683
468.147,0.0864067
468.167,0.109391
468.187,0.0622202
468.208,0.0363675
468.227,0.0261055
468.247,0.0315575
468.267,0.0660162
468.287,0.0851744
468.306,0.10886
468.327,0.120921
468.347,0.118079
468.367,0.12965
468.387,0.149292
468.409,0.178929
468.427,0.170438
468.447,0.155741
468.467,0.193339
468.487,0.227005
468.507,0.184635
468.527,0.157422
468.546,0.157133
468.567,0.176513
468.587,0.22992
468.608,0.178198
468.627,0.107474
468.647,0.00656463
468.667,-0.0188736
468.687,-0.0557757
468.707,-0.0660145
468.727,0.0185997
468.747,0.106224
468.767,0.167847
468.787,0.182857
468.808,0.18668
468.827,0.224158
468.846,0.306039
468.867,0.341235
468.887,0.353917
468.907,0.350213
468.927,0.315961
468.946,0.249317
468.967,0.16873
468.987,0.138123
469.008,0.10794
469.027,0.0654804
469.047,0.0627337
469.067,0.0965168
469.087,0.112903
469.107,0.119948
469.127,0.10358
469.147,0.0989351
469.167,0.126755
469.187,0.131527
469.208,0.141092
469.227,0.153621
469.247,0.17433
469.267,0.18138
469.287,0.154805
469.307,0.113161
469.327,0.06791
469.347,0.0596689
469.367,0.0402128
469.387,0.0569542
469.408,0.0295134
469.427,0.0337158
469.447,0.038591
469.467,0.0354057
469.487,0.0440392
469.507,0.0645613
469.527,0.0621313
469.547,0.0398867
469.567,0.0290453
469.587,0.062094
469.608,0.0698963
469.627,0.100896
469.647,0.0899412
469.667,0.101785
469.687,0.132868
469.707,0.226852
469.727,0.364351
469.747,0.358292
469.767,0.270323
469.787,0.231687
469.808,0.178237
469.827,0.152229
469.847,0.149547
469.867,0.16217
469.887,0.304173
469.907,0.440228
469.927,0.39204
469.947,0.365458
469.967,0.352209
469.987,0.226402
470.008,0.115979
470.027,0.0673296
470.047,0.104037
470.067,0.0478737
470.087,0.0109588
470.106,0.20762
470.127,0.306886
470.147,0.0861229
470.167,-0.0295084
470.187,-0.0109336
470.208,0.0278581
470.227,0.0707493
470.246,0.00472158
470.267,-0.163202
470.287,-0.0400351
470.307,0.208379
470.327,0.201411
470.347,0.128764
470.367,0.183779
470.387,0.136802
470.408,0.0225473
470.427,0.378659
470.447,0.81915
470.467,1.04105
470.486,1.07009
470.506,0.644646
470.527,0.18307
470.547,-0.175247
470.567,-0.505944
470.587,-0.561563
470.608,-0.442424
470.627,-0.298341
470.647,-0.0888587
470.667,0.00993461
470.687,0.0516049
470.707,0.0954981
470.727,0.0636942
470.747,0.0334081
470.767,0.0659015
470.787,0.113242
470.808,0.0932558
470.827,0.0528852
470.847,-0.0411229
470.867,-0.00490365
470.887,0.0318806
470.907,0.0781187
470.927,0.0803309
470.947,0.0851948
470.967,0.0831137
470.986,0.0642974
471.008,0.0740615
471.027,0.0369707
471.047,0.0300213
471.067,0.0163512
471.087,0.0486784
471.107,0.139762
471.127,0.199783
471.147,0.168299
471.167,0.122739
471.186,0.111853
471.208,0.0844394
471.227,0.133213
471.247,0.20253
471.267,0.0840706
471.287,0.00211988
471.306,0.00851284
471.327,-0.0379861
471.347,0.0315059
471.367,0.123455
471.387,0.197994
471.408,0.257761
471.427,0.312372
471.447,0.318339
471.467,0.323174
471.487,0.287889
471.507,0.221689
471.527,0.227422
471.547,0.200541
471.567,0.164413
471.586,0.191589
471.608,0.212715
471.627,0.238024
471.647,0.214635
471.667,0.145792
471.686,0.127849
471.707,0.119965
471.727,0.0870232
471.747,0.107013
471.767,0.150423
471.787,0.113717
471.808,0.0222054
471.827,-0.0559964
471.847,-0.0371317
471.867,0.0319444
471.887,0.0984652
471.907,0.0952187
471.927,0.0969571
471.947,0.0355442
471.967,-0.0209039
471.987,-0.0283055
472.008,-0.02421
472.027,0.0188301
472.047,0.0609036
472.067,0.0548463
472.087,0.0576202
472.107,0.117597
472.127,0.150804
472.147,0.0912235
472.167,0.0442902
472.187,0.0769417
472.208,0.254535
472.227,0.401582
472.247,0.370121
472.267,0.287828
472.287,0.172673
472.307,0.094022
472.327,0.0421373
472.347,-0.019422
472.367,0.00516499
472.387,0.0351307
472.408,0.0778194
472.427,0.120592
472.447,0.15536
472.467,0.107106
472.487,0.11062
472.507,0.133771
472.527,0.124671
472.547,0.085052
472.567,0.0942559
472.587,0.163599
472.608,0.299257
472.627,0.428885
472.647,0.428113
472.667,0.362068
472.687,0.255437
472.707,0.184098
472.727,0.147859
472.747,0.222092
472.767,0.25318
472.787,0.187456
472.808,0.0644282
472.827,0.0591383
472.847,0.138358
472.867,0.199257
472.887,0.202473
472.907,0.114815
472.927,0.0592693
472.947,0.115624
472.967,0.0712669
472.987,0.112406
473.008,0.10543
473.027,0.0823278
473.046,0.0885974
473.067,0.127906
473.087,0.143842
473.107,0.0681255
473.127,0.0224911
473.147,0.0355385
473.167,0.0329396
473.187,0.063129
473.208,0.100777
473.227,0.137905
473.247,0.119878
473.267,0.169059
473.287,0.152255
473.307,0.130418
473.327,0.124689
473.347,0.113639
473.367,0.138175
473.387,0.198009
473.408,0.285211
473.427,0.318091
473.447,0.267811
473.467,0.185654
473.487,0.0881693
473.507,0.0586412
473.527,0.0723839
473.547,0.111638
473.567,0.146653
473.587,0.132126
473.608,0.118539
473.627,0.141218
473.647,0.199905
473.667,0.275263
473.687,0.3253
473.707,0.300812
473.727,0.165779
473.746,0.0461858
473.767,0.0329474
473.787,0.0278856
473.808,0.0133313
473.827,-0.0153716
473.847,-0.00821405
473.867,0.0157157
473.887,-0.0277325
473.907,-0.00912458
473.927,-0.0137098
473.947,0.00430516
473.967,-0.0265159
473.986,0.0175319
474.008,0.120974
474.027,0.219906
474.047,0.20457
474.067,0.249851
474.087,0.333221
474.107,0.406651
474.127,0.382845
474.147,0.407076
474.167,0.358667
474.187,0.280912
474.208,0.295538
474.227,0.323574
474.246,0.343316
474.267,0.293428
474.287,0.332627
474.307,0.383527
474.327,0.431809
474.346,0.428022
474.367,0.425615
474.387,0.415314
474.408,0.4676
474.427,0.461425
474.447,0.555363
474.467,0.69207
474.487,0.818172
474.507,0.839483
474.527,0.84007
474.547,0.831263
474.567,0.771304
474.587,0.69513
474.608,0.60038
474.627,0.560605
474.647,0.447812
474.667,0.374077
474.687,0.362255
474.707,0.462517
474.727,0.602611
474.747,0.876751
474.767,0.912769
474.787,0.8074
474.808,0.56217
474.827,0.434459
474.847,0.601465
474.867,0.661148
474.887,0.677528
474.907,0.615227
474.927,0.449701
474.947,0.265036
474.967,0.193711
474.987,0.311813
475.008,0.263005
475.027,0.139068
475.047,0.104542
475.067,0.0665933
475.087,-0.021809
475.106,0.00904596
475.127,0.196046
475.147,0.454421
475.167,0.499876
475.187,0.473741
475.208,0.510963
475.227,0.501073
475.247,0.447699
475.267,0.340044
475.287,0.264345
475.306,0.232019
475.327,0.139569
475.347,0.165048
475.367,0.142175
475.387,0.0246356
475.408,-0.107705
475.427,-0.171993
475.447,-0.228933
475.467,-0.200225
475.486,-0.130102
475.507,0.00559678
475.527,0.263494
475.547,0.372858
475.567,0.236068
475.587,0.0901386
475.608,0.0750333
475.627,0.118252
475.647,0.193049
475.667,0.247464
475.687,0.349701
475.707,0.278853
475.727,0.0853172
475.747,0.0488249
475.767,0.0932811
475.786,0.0736677
475.808,0.0512589
475.827,0.0948009
475.847,0.15252
475.867,0.159895
475.886,0.124798
475.907,0.142914
475.927,0.185004
475.947,0.186348
475.967,0.146424
475.986,0.0887508
476.008,0.00576381
476.027,-0.0207134
476.047,0.0182821
476.067,0.0436695
476.087,0.0407166
476.106,0.041671
476.127,0.0730254
476.147,0.12466
476.167,0.162857
476.187,0.196779
476.208,0.173407
476.227,0.0932156
476.247,0.0702078
476.267,0.0171768
476.286,0.0424665
476.307,0.0738548
476.327,0.108518
476.347,0.165862
476.367,0.169469
476.387,0.168419
476.408,0.278318
476.427,0.331338
476.447,0.340658
476.467,0.365394
476.487,0.354924
476.507,0.299115
476.527,0.247455
476.547,0.198768
476.567,0.154101
476.587,0.115528
476.608,0.108231
476.627,0.146422
476.647,0.177532
476.667,0.212506
476.687,0.247328
476.707,0.309799
476.727,0.348292
476.747,0.361198
476.767,0.36269
476.787,0.352126
476.808,0.321513
476.827,0.283665
476.847,0.251875
476.867,0.222325
476.887,0.228513
476.907,0.239879
476.927,0.236753
476.947,0.271709
476.967,0.293229
476.987,0.309083
477.008,0.324414
477.027,0.350129
477.047,0.383511
477.067,0.381551
477.086,0.34988
477.107,0.301788
477.127,0.205798
477.147,0.189279
477.167,0.242997
477.187,0.27731
477.208,0.291227
477.227,0.330466
477.247,0.384954
477.267,0.396094
477.287,0.428796
477.307,0.417341
477.327,0.350666
477.347,0.251077
477.367,0.243559
477.387,0.314197
477.408,0.347366
477.427,0.285374
477.446,0.172743
477.467,0.0999056
477.487,0.131638
477.507,0.177085
477.527,0.191985
477.547,0.246365
477.567,0.2526
477.587,0.234942
477.608,0.188328
477.627,0.227995
477.647,0.287023
477.667,0.349861
477.687,0.319675
477.707,0.291278
477.727,0.326898
477.746,0.363536
477.767,0.372572
477.787,0.315329
477.808,0.221659
477.827,0.121583
477.847,0.016587
477.867,-0.0609205
477.887,-0.104062
477.907,-0.0898534
477.927,-0.0215601
477.947,0.0927004
477.967,0.209551
477.987,0.139388
478.008,-0.0856101
478.027,-0.356079
478.046,-0.534501
478.067,-0.585757
478.087,-0.53723
478.106,-0.435174
478.127,-0.258145
478.147,-0.106461
478.167,0.0163293
478.187,0.14433
478.208,0.272922
478.227,0.307346
478.246,0.261588
478.267,0.191493
478.287,0.187707
478.307,0.18089
478.327,0.150026
478.347,0.055268
478.367,-0.0229754
478.387,-0.049165
478.408,-0.0268449
478.427,-0.0103781
478.446,-0.0500194
478.467,-0.0690788
478.487,-0.0312293
478.507,0.013571
478.527,0.0963985
478.547,0.239471
478.567,0.420305
478.587,0.60387
478.608,0.722461
478.627,0.808752
478.647,0.789668
478.667,0.698862
478.687,0.473556
478.707,0.365472
478.727,0.22937
478.746,0.136239
478.767,0.152481
478.787,0.137527
478.808,0.154957
478.827,0.241064
478.847,0.307848
478.867,0.447614
478.887,0.480863
478.907,0.520398
478.927,0.543164
478.947,0.473443
478.967,0.463876
478.986,0.462556
479.008,0.391949
479.027,0.316321
479.046,0.349788
479.067,0.377411
479.086,0.429313
479.107,0.433059
479.127,0.333168
479.147,0.239214
479.167,0.206156
479.187,0.244794
479.208,0.282957
479.227,0.290334
479.247,0.307791
479.267,0.280974
479.287,0.227544
479.307,0.122978
479.327,0.0417098
